InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status
INV009380,C01249,B01,1405-03-17,Store,OnlinePay,0.0,2202506.0,Completed
INV009381,C00207,B99,1402-03-31,Online,Card,0.0,1390502.0,Completed
INV009382,C01562,B99,1404-07-20,App,Card,0.0,753493.0,Completed
INV009383,C01991,B99,1404-04-23,Store,Cash,38148.0,896031.0,Completed
INV009384,C00523,B99,1405-05-28,App,Card,0.0,1945985.0,Completed
INV009385,C00777,B99,1403-01-14,App,Card,0.0,87130381.0,Completed
INV009386,C02014,B03,1401-03-17,Store,Card,16704.0,338282.0,Completed
INV009387,C02060,B02,1404-06-26,Store,Cash,0.0,3504767.0,Completed
INV009388,C00933,B99,1404-09-24,Store,Wallet,0.0,506453.0,Cancelled
INV009389,C00007,B07,1404-03-14,Store,OnlinePay,0.0,402972.0,Completed
INV009390,C00609,B99,1404-12-07,Online,Card,0.0,5312003.0,Completed
INV009391,C01066,B99,1402-06-30,Online,Card,179886.0,2584623.0,Cancelled
INV009392,C01459,B08,1404-02-16,Store,OnlinePay,141974.0,3404051.0,Completed
INV009393,C00001,B99,1401-11-16,Online,Cash,0.0,5287485.0,Completed
INV009394,C00833,B99,1402-12-06,Online,Card,0.0,2912179.0,Completed
INV009395,C00029,B99,1401-09-24,Store,Wallet,203043.0,1699055.0,Completed
INV009396,C00544,B99,1401-02-20,Online,Card,642492.0,4405230.0,Completed
INV009397,C01072,B07,1400-04-03,Store,OnlinePay,0.0,1469064.0,Completed
INV009398,C00711,B99,1404-01-15,Online,Card,168406.0,1168518.0,Cancelled
INV009399,C00022,B99,1404-12-25,Online,OnlinePay,0.0,260128.0,Completed
INV009400,C01427,B02,1402-02-27,App,Card,0.0,3574190.0,Completed
INV009401,C01801,B01,1402-10-30,Store,Card,0.0,5141969.0,Completed
INV009402,C00712,B99,1400-01-07,Online,Card,0.0,685315.0,Completed
INV009403,C00437,B99,1402-09-26,Online,OnlinePay,100057.0,1790323.0,Completed
INV009404,C00521,B03,1401-12-24,Store,Cash,0.0,3936566.0,Completed
INV009405,C01549,B02,1403-07-28,Store,Cash,0.0,1188665.0,Completed
INV009406,C00885,B99,1405-02-08,Online,Card,193794.0,4491138.0,Completed
INV009407,C01701,B99,1403-03-19,Online,Card,0.0,4729093.0,Completed
INV009408,C01172,B99,1404-01-22,Store,Cash,40204.0,383490.0,Completed
INV009409,C00323,B02,1404-03-11,Store,OnlinePay,347093.0,4434968.0,Completed
INV009410,C01990,B07,1401-02-14,Store,OnlinePay,0.0,4012701.0,Completed
INV009411,C00965,B99,,Online,Cash,0.0,5806556.0,Completed
INV009412,C00704,B01,1400-11-15,Store,Card,379753.0,4095591.0,Completed
INV009413,C01337,B07,1402-11-25,Store,Card,84762.0,2624165.0,Cancelled
INV009414,C01494,B03,1405-01-09,Store,OnlinePay,65097.0,2025805.0,Cancelled
INV009415,C01791,B08,1403-02-02,Store,Cash,0.0,6674533.0,Completed
INV009416,C01621,B04,1402-12-23,Store,OnlinePay,0.0,3193110.0,Completed
INV009417,C00651,B07,1401-07-04,App,OnlinePay,0.0,976957.0,Completed
INV009418,C01074,B03,1402-02-18,Store,Card,0.0,2400630.0,Completed
INV009419,C01818,B07,1405-03-20,Store,Wallet,0.0,1584244.0,Completed
INV009420,C02047,B06,1402-02-02,Store,Cash,21956.0,287914.0,Completed
INV009421,C02044,B99,1404-04-27,Store,Card,0.0,82145.0,Completed
INV009422,C00591,B03,1400-04-23,Store,Cash,0.0,2080204.0,Completed
INV009423,C01606,B07,1400-12-24,Store,OnlinePay,0.0,4078213.0,Completed
INV009424,C02024,B99,1402-02-20,App,OnlinePay,0.0,1611642.0,Completed
INV009425,C01308,B07,1405-01-28,Store,Wallet,0.0,4029566.0,Completed
INV009426,C01700,B02,1401-07-27,Store,OnlinePay,0.0,1949260.0,Completed
INV009427,C00554,B02,1404-04-18,Store,Card,0.0,1835136.0,Completed
INV009428,C02144,B01,1401-03-21,App,Cash,0.0,6460061.0,Completed
INV009429,C01756,B03,1403-10-11,Store,Card,121920.0,1197369.0,Completed
INV009430,C00011,B08,1403-08-22,Store,Wallet,0.0,2985038.0,Completed
INV009431,C00898,B07,1403-10-28,Store,Card,0.0,847388.0,Completed
INV009432,C01725,B06,1402-01-04,Store,Cash,123229.0,1746668.0,Cancelled
INV009433,C01411,B08,1401-03-07,Store,OnlinePay,0.0,401535.0,Completed
INV009434,C02189,BXX,1405-01-08,Store,Wallet,148549.0,2718648.0,Completed
INV009435,C00145,B05,1403-07-19,Store,Cash,225567.0,2053792.0,Completed
INV009436,C01609,B06,1401-07-10,Store,OnlinePay,321501.0,4144324.0,Completed
INV009437,C00049,B05,1402-09-27,Store,Card,0.0,2795662.0,Completed
INV009438,C01461,B03,1400-07-05,Store,Card,0.0,1020500.0,Completed
INV009439,C00033,B04,1403-01-22,Store,Card,0.0,3099887.0,Completed
INV009440,C01104,B99,1402-10-20,Store,Card,0.0,1982644.0,Completed
INV009441,C01232,B02,1401-01-04,Store,Card,79172.0,1855646.0,Completed
INV009442,C00612,B04,1402-12-02,Store,Card,0.0,1611908.0,Cancelled
INV009443,C00991,B99,1403-12-01,Online,Cash,0.0,395379.0,Completed
INV009444,C00801,B99,1405-03-07,Online,Cash,0.0,4439812.0,Completed
INV009445,C00041,B05,1404-03-07,Store,Card,549666.0,4826581.0,Completed
INV009446,C00983,B01,1403-03-12,Store,Cash,0.0,3164174.0,Completed
INV009447,C00705,B99,1404-07-03,Store,Card,0.0,2237660.0,Completed
INV009448,C01069,B99,1401-12-21,Store,Card,0.0,1737896.0,Completed
INV009449,C02129,B02,1404-01-12,Store,Card,106763.0,1633488.0,Completed
INV009450,C01222,B03,1400-01-10,Store,Card,133763.0,3262450.0,Completed
INV009451,C01062,B08,1400-07-19,Store,Wallet,308447.0,4091444.0,Completed
INV009452,C00437,B99,1403-11-02,Store,Cash,1792.0,80353.0,Completed
INV009453,C00734,B99,1401-05-26,Online,Wallet,0.0,3784834.0,Completed
INV009454,C01775,B99,1404-02-13,Online,Card,17020.0,340987.0,Completed
INV009455,C01049,B99,1403-11-26,App,OnlinePay,0.0,2481412.0,Completed
INV009456,C00837,B02,1400-06-27,Store,Wallet,111209.0,3058551.0,Returned
INV009457,C00703,B04,1402-08-13,Store,Cash,0.0,3615533.0,Completed
INV009458,C02199,B03,1403-10-12,Store,OnlinePay,0.0,423612.0,Completed
INV009459,C00233,B06,1404-03-25,Store,Card,0.0,1595757.0,Completed
INV009460,C01530,B99,1404-09-19,Store,OnlinePay,321306.0,5643655.0,Completed
INV009461,C01269,B06,1402-03-30,Store,Card,0.0,446721.0,Completed
INV009462,C02000,B99,1404-10-25,Online,Cash,31121.0,937937.0,Completed
INV009463,C00961,B07,1402-05-24,Store,OnlinePay,0.0,194336.0,Completed
INV009464,C00816,B04,1400-01-13,Store,Card,3413.0,76894.0,Completed
INV009465,C01812,B05,1403-10-06,Store,Card,0.0,4484755.0,Completed
INV009466,C02162,B02,1401-09-22,Store,Card,0.0,2866378.0,Completed
INV009467,C00529,B05,1400-12-14,Store,Card,0.0,3676990.0,Completed
INV009468,C00175,B99,1401-11-02,Online,Card,0.0,2972739.0,Completed
INV009469,C01389,B99,1404-10-10,App,Card,0.0,2995337.0,Completed
INV009470,C01360,B01,1405-02-16,Store,Card,0.0,2541465.0,Completed
INV009471,C01193,B08,1405-04-31,Store,Cash,0.0,3171242.0,Completed
INV009472,C01352,B99,1402-02-02,Online,OnlinePay,0.0,2531571.0,Completed
INV009473,C01541,B02,1402-12-23,Store,Cash,0.0,1216373.0,Completed
INV009474,C00934,B99,1404-08-26,Online,Card,0.0,4006163.0,Completed
INV009475,C00692,B01,1402-03-03,Store,OnlinePay,49544.0,1475611.0,Completed
INV009476,C02032,B08,1402-07-27,Store,Cash,0.0,2803196.0,Completed
INV009477,C00434,B03,1401-09-12,Store,Card,0.0,942327.0,Completed
INV009478,C01833,B08,1403-07-24,Store,Card,0.0,1420411.0,Completed
INV009479,C01237,B99,1404-01-02,Online,Card,0.0,1580207.0,Completed
INV009480,C01187,B99,1402-03-04,Store,Card,0.0,2072562.0,Completed
INV009481,C01485,B04,1400-02-31,Store,Card,0.0,1533930.0,Completed
INV009482,C01716,B06,1404-05-04,Store,Wallet,0.0,4082043.0,Completed
INV009483,C00149,B99,1403-10-18,Online,Cash,0.0,189883.0,Completed
INV009484,C02100,B99,1401-07-27,Online,Cash,0.0,1160889.0,Completed
INV009485,C00423,B05,1402-02-27,Store,Cash,0.0,2985038.0,Completed
INV009486,C02195,B08,1405-04-23,Store,Card,21954.0,313196.0,Completed
INV009487,C01718,B99,1403-11-13,Store,Wallet,0.0,2070570.0,Completed
INV009488,C01234,B05,1403-09-08,Store,Card,0.0,3889870.0,Completed
INV009489,C02176,B07,1403-12-01,Store,Card,0.0,2417223.0,Completed
INV009490,C01915,B03,1405-04-18,App,Card,0.0,3452038.0,Completed
INV009491,C01076,B99,1402-04-21,Online,OnlinePay,0.0,3810135.0,Completed
INV009492,C00983,B99,1401-12-23,Online,Wallet,0.0,924158.0,Completed
INV009493,C00858,B05,1402-07-09,App,Card,0.0,417486.0,Cancelled
INV009494,C01740,B02,1404-08-24,Store,OnlinePay,0.0,475973.0,Completed
INV009495,C00082,B02,1400-12-06,Store,Card,0.0,2935757.0,Completed
INV009496,C00463,B06,1401-06-30,Store,Card,15998.0,123164.0,Completed
INV009497,C00662,B04,1401-08-19,Store,Card,0.0,1167784.0,Completed
INV009498,C02005,B99,1403-11-25,Online,Cash,0.0,2778269.0,Completed
INV009499,C01423,B05,1403-12-04,App,OnlinePay,340350.0,4083538.0,Completed
INV009500,C00455,B99,1402-07-01,Online,OnlinePay,0.0,840498.0,Completed
INV009501,C00441,B03,1401-12-14,Store,Card,0.0,3481828.0,Completed
INV009502,C01100,B01,1404-06-08,Store,Card,0.0,2476085.0,Completed
INV009503,C01807,B99,1400-03-22,Online,Cash,119301.0,2179321.0,Completed
INV009504,C01076,B99,1404-05-10,Online,Card,0.0,985947.0,Completed
INV009505,C02098,B05,1401-07-06,Store,OnlinePay,0.0,2645093.0,Completed
INV009506,C00138,B99,1405-01-30,Store,Card,0.0,5327467.0,Returned
INV009507,C00746,B99,1402-09-28,Online,Card,0.0,1850198.0,Completed
INV009508,C02092,B99,1403-12-05,Online,Cash,65441.0,673844.0,Completed
INV009509,C00143,B01,1400-12-06,Store,Wallet,148552.0,2396888.0,Completed
INV009510,C00814,B99,1401-10-22,Online,OnlinePay,0.0,3975044.0,Completed
INV009511,C01673,B99,1404-03-03,Store,Card,195550.0,2044338.0,Completed
INV009512,C02015,B06,1403-06-16,Store,Cash,0.0,1915281.0,Completed
INV009513,C02050,B06,1404-07-03,Store,Card,287685.0,2538556.0,Completed
INV009514,C01671,B04,1403-07-08,Store,OnlinePay,108084.0,1561338.0,Completed
INV009515,C01861,B99,1403-07-19,Online,Card,0.0,4694519.0,Completed
INV009516,C01552,B08,1404-11-30,Store,Card,0.0,936710.0,Completed
INV009517,C00184,B99,1402-10-22,Online,Cash,0.0,112572.0,Completed
INV009518,C00943,B03,1405-01-18,Store,Cash,0.0,364192.0,Completed
INV009519,C01831,B99,1402-07-01,Store,OnlinePay,319746.0,4113846.0,Completed
INV009520,C00733,B05,1402-03-26,App,OnlinePay,0.0,243109.0,Completed
INV009521,C00150,B99,1404-07-17,Online,OnlinePay,111685.0,3118883.0,Completed
INV009522,C00230,B99,1400-01-25,Online,Card,0.0,514562.0,Completed
INV009523,C00721,B03,1401-04-01,Store,Card,0.0,2997752.0,Completed
INV009524,C00062,B03,1400-07-17,Store,Card,269288.0,2850680.0,Completed
INV009525,C00613,B99,1403-03-30,Store,Wallet,0.0,3015545.0,Completed
INV009526,C01284,B99,1403-11-09,Online,OnlinePay,0.0,1982826.0,Completed
INV009527,C00486,B99,1400-01-22,Online,OnlinePay,0.0,73214.0,Completed
INV009528,C01168,B99,1401-03-06,Online,Wallet,0.0,1175755.0,Completed
INV009529,C01825,B99,1402-02-01,Online,Wallet,0.0,1795310.0,Completed
INV009530,C00528,B99,1402-01-15,Online,Card,0.0,3915175.0,Completed
INV009531,C01247,B99,1400-09-30,App,Card,0.0,910653.0,Completed
INV009532,C00419,B03,1401-04-03,Store,Cash,0.0,5046393.0,Completed
INV009533,C00461,B07,1404-11-11,App,OnlinePay,0.0,2648273.0,Completed
INV009534,C00666,B04,1404-03-03,Store,Card,0.0,676007.0,Completed
INV009535,C01360,B99,1402-01-18,Online,Cash,121534.0,1507820.0,Completed
INV009536,C00676,B04,1401-11-15,Store,OnlinePay,0.0,414286.0,Completed
INV009537,C00386,B99,1400-08-11,Online,Cash,146575.0,1642915.0,Completed
INV009538,C00428,B04,1402-05-12,Store,OnlinePay,0.0,4217959.0,Completed
INV009539,C01041,B04,1402-08-25,Store,Card,0.0,837652.0,Completed
INV009540,C01271,B02,1405-02-01,Store,OnlinePay,293802.0,2209468.0,Completed
INV009541,C00597,B99,1404-05-18,Online,OnlinePay,0.0,173067.0,Completed
INV009542,C01813,B99,1403-01-29,Store,Cash,0.0,1075134.0,Completed
INV009543,C00128,B99,1401-01-07,Store,Wallet,436169.0,4314696.0,Completed
INV009544,C00203,B04,1403-12-27,Store,Wallet,0.0,1312200.0,Completed
INV009545,C00599,B01,1405-03-19,Store,Card,0.0,2504497.0,Completed
INV009546,C01545,B06,1400-08-05,Store,Card,0.0,1469064.0,Completed
INV009547,C01510,B08,1404-11-14,App,OnlinePay,242152.0,7791133.0,Completed
INV009548,C00518,B07,1401-04-23,App,Cash,60177.0,580914.0,Completed
INV009549,C02173,B02,1404-03-04,Store,Cash,0.0,5099188.0,Completed
INV009550,C02128,B99,1401-05-02,Online,OnlinePay,0.0,4108488.0,Completed
INV009551,C01564,B04,1403-09-17,Store,Card,5185.0,184579.0,Completed
INV009552,C00250,B07,1401-09-12,Store,OnlinePay,238505.0,3159804.0,Completed
INV009553,C00186,B04,1403-05-30,Store,Wallet,0.0,1328017.0,Completed
INV009554,C01677,B01,1403-09-17,Store,Card,0.0,1109976.0,Completed
INV009555,C00131,B05,1403-10-22,Store,Card,0.0,2287371.0,Completed
INV009556,C02178,B03,1404-02-03,App,Wallet,0.0,1040268.0,Completed
INV009557,C00335,B99,1400-07-09,Store,OnlinePay,0.0,3583564.0,Completed
INV009558,C01940,B99,1404-03-07,Online,OnlinePay,35577.0,851888.0,Completed
INV009559,C01007,B01,1401-02-20,Store,Cash,0.0,384291.0,Completed
INV009560,C01663,B99,1404-01-24,Store,Card,52052.0,397054.0,Completed
INV009561,C01090,B99,1400-12-13,Online,Cash,0.0,487778.0,Completed
INV009562,C01445,B03,1403-01-30,Store,Card,0.0,1624429.0,Completed
INV009563,C01306,B01,1402-07-30,Store,Cash,0.0,2350785.0,Completed
INV009564,C01497,B01,1405-05-10,Store,OnlinePay,35323.0,1701242.0,Completed
INV009565,C01595,B07,1403-11-14,App,OnlinePay,0.0,2458672.0,Completed
INV009566,C00026,B06,1400-09-04,App,OnlinePay,81226.0,1281719.0,Completed
INV009567,C00110,B99,1404-03-03,Online,Card,0.0,2782319.0,Completed
INV009568,C00283,B99,1401-05-30,Online,Cash,89733.0,1987617.0,Completed
INV009569,C01253,B07,1402-01-04,Store,OnlinePay,0.0,1476196.0,Completed
INV009570,C01231,B99,1402-07-12,Online,Cash,0.0,1661085.0,Completed
INV009571,C01276,B05,1404-07-11,Store,Card,0.0,1009077.0,Completed
INV009572,C00318,B03,1405-04-01,App,Cash,0.0,3576435.0,Completed
INV009573,C00100,B05,1405-03-01,Store,OnlinePay,112104.0,1558949.0,Completed
INV009574,C01176,B99,1401-03-28,Online,OnlinePay,0.0,2650728.0,Completed
INV009575,C01070,B05,1400-06-17,Store,OnlinePay,60556.0,2151921.0,Completed
INV009576,C00839,B99,1404-10-11,Online,Card,197530.0,1335638.0,Completed
INV009577,C01627,B05,1402-01-06,Store,Cash,170806.0,2779240.0,Completed
INV009578,C01311,B99,1403-08-14,Online,Card,143092.0,5462310.0,Completed
INV009579,C00722,B99,1405-05-29,App,Card,0.0,898212.0,Completed
INV009580,C00709,B99,1401-05-09,Online,Wallet,0.0,922163.0,Completed
INV009581,C00658,B04,1402-07-06,Store,Card,0.0,4254887.0,Completed
INV009582,C01422,B99,1404-12-14,Online,Wallet,0.0,4940447.0,Completed
INV009583,C01629,B06,1403-12-17,Store,Card,59606.0,732666.0,Completed
INV009584,C00966,B99,1405-03-22,Online,OnlinePay,0.0,3150553.0,Completed
INV009585,C01104,B08,1403-11-16,App,OnlinePay,0.0,89128.0,Completed
INV009586,C01277,B99,1402-02-03,Online,Card,0.0,328604.0,Completed
INV009587,C01955,B08,1404-09-01,App,Cash,0.0,3276980.0,Completed
INV009588,C00151,B99,1404-06-16,Store,Card,0.0,485830.0,Completed
INV009589,C00920,B99,1405-03-15,Store,Cash,0.0,6018175.0,Completed
INV009590,C01848,B01,1403-01-24,App,Card,0.0,3919840.0,Completed
INV009591,C00737,B04,,Store,Card,0.0,1104751.0,Completed
INV009592,C00619,B03,1402-03-16,Store,Card,235483.0,2707376.0,Completed
INV009593,C00930,B02,1401-11-28,Store,Card,52035.0,1148558.0,Completed
INV009594,C00292,B01,1405-06-26,Store,OnlinePay,99127.0,756113.0,Completed
INV009595,C00730,B99,1405-05-27,Online,OnlinePay,0.0,612750.0,Completed
INV009596,C01978,B04,1403-05-05,Store,Cash,195331.0,2039103.0,Completed
INV009597,C01856,B07,1405-04-20,Store,Cash,0.0,255125.0,Completed
INV009598,C02164,B08,1402-05-29,Store,OnlinePay,0.0,6110991.0,Completed
INV009599,C01323,B04,1404-11-16,Store,Wallet,0.0,4810053.0,Completed
INV009600,C00488,B99,1403-11-22,Online,OnlinePay,130964.0,5075256.0,Completed
INV009601,C01649,B07,1404-03-31,Store,Card,0.0,6479558.0,Completed
INV009602,C01528,B08,1404-04-02,Store,Cash,0.0,4590318.0,Completed
INV009603,C02086,B04,1403-11-24,App,Card,226978.0,2452261.0,Completed
INV009604,C00327,B08,1404-11-20,Store,Card,13811.0,117471.0,Returned
INV009605,C01278,B99,1402-08-12,Online,Wallet,129676.0,4824442.0,Completed
INV009606,C01707,B02,1404-11-15,App,Wallet,0.0,4399945.0,Cancelled
INV009607,C01539,B03,1401-05-01,Store,Cash,0.0,5393391.0,Completed
INV009608,C01554,B03,1401-06-13,Store,Cash,0.0,1924944.0,Completed
INV009609,C00699,B03,1404-03-31,App,Card,0.0,3318393.0,Completed
INV009610,C00759,B03,1404-05-31,Store,Wallet,0.0,1044114.0,Completed
INV009611,C01527,B03,1405-01-29,App,Card,274754.0,2450545.0,Completed
INV009612,C01910,B06,1401-12-11,App,Wallet,0.0,2230007.0,Completed
INV009613,C00787,B03,1400-06-05,App,Cash,0.0,2025190.0,Completed
INV009614,C01303,B99,1403-03-21,Store,OnlinePay,40975.0,626465.0,Completed
INV009615,C01541,B04,1404-12-25,Store,Card,0.0,2928835.0,Completed
INV009616,C01740,B02,1405-05-17,Store,Card,0.0,3488417.0,Completed
INV009617,C00189,B03,1404-11-30,Store,Card,0.0,1218597.0,Completed
INV009618,C01797,B08,1403-02-19,Store,Card,0.0,5416166.0,Completed
INV009619,C00846,B07,1404-12-08,Store,OnlinePay,90657.0,1096336.0,Completed
INV009620,C00310,B07,1401-07-14,Store,Cash,0.0,1838949.0,Completed
INV009621,C01836,B99,1405-02-27,Online,Card,0.0,3487037.0,Completed
INV009622,C01922,B01,1403-07-14,Store,Card,0.0,2681930.0,Completed
INV009623,C00015,B04,1402-08-06,Store,OnlinePay,46947.0,463540.0,Completed
INV009624,C00218,B99,1403-08-12,Online,Card,0.0,3338630.0,Completed
INV009625,C01534,B04,1404-07-25,Store,Card,260501.0,1688190.0,Completed
INV009626,C01322,B05,1401-09-19,Store,OnlinePay,0.0,2664905.0,Cancelled
INV009627,C00620,B07,1400-10-13,App,Card,178280.0,4430712.0,Returned
INV009628,C00874,B01,1404-04-30,Store,Card,0.0,5.0,Completed
INV009629,C00162,B02,1405-04-15,App,Cash,0.0,5072800.0,Completed
INV009630,C00670,B99,1403-11-26,Online,OnlinePay,0.0,3808190.0,Completed
INV009631,C00942,B06,1401-01-21,Store,Card,0.0,317713.0,Completed
INV009632,C00631,B99,1403-12-07,Online,Card,0.0,2659672.0,Completed
INV009633,C00047,B01,1400-11-25,Store,Wallet,0.0,1710166.0,Completed
INV009634,C02092,B04,1402-02-03,App,OnlinePay,72944.0,1098964.0,Completed
INV009635,C01469,B99,1400-03-21,Store,Cash,290689.0,2500971.0,Completed
INV009636,C01696,B02,1403-02-14,Store,Card,0.0,2674836.0,Returned
INV009637,C01016,B01,1402-03-10,Store,OnlinePay,29750.0,1414439.0,Completed
INV009638,C00113,B06,1400-10-01,Store,Cash,317110.0,4124717.0,Completed
INV009639,C01612,B05,1402-02-15,Store,OnlinePay,0.0,3804425.0,Completed
INV009640,C01093,B02,1403-12-14,Store,Card,0.0,2088852.0,Completed
INV009641,C01913,B99,1402-01-08,Online,OnlinePay,0.0,3062440.0,Completed
INV009642,C01039,B02,1401-01-22,Store,Card,160950.0,4753413.0,Completed
INV009643,C01995,B99,1403-06-05,Online,Card,0.0,4772286.0,Completed
INV009644,C00734,B08,1404-06-06,Store,OnlinePay,0.0,3311699.0,Completed
INV009645,C01530,B03,1404-10-13,Store,Card,50284.0,1603287.0,Completed
INV009646,C01044,B06,1403-01-16,Store,Cash,0.0,5537284.0,Completed
INV009647,C00524,B99,1404-03-20,Online,OnlinePay,0.0,3434068.0,Completed
INV009648,C01199,B99,1404-10-19,Online,Card,0.0,4.0,Completed
INV009649,C00617,B99,1404-01-17,Store,OnlinePay,0.0,1736938.0,Completed
INV009650,C01085,B05,1403-04-31,Store,Card,196734.0,2527637.0,Completed
INV009651,C00327,B99,1400-06-16,Online,Cash,0.0,4295965.0,Completed
INV009652,C01217,B99,1402-01-09,Store,Cash,0.0,1318596.0,Completed
INV009653,C00692,B05,1402-03-07,Store,Wallet,0.0,2360710.0,Returned
INV009654,C02079,B99,1402-08-18,Store,Card,48733.0,1239528.0,Completed
INV009655,C01112,B99,1405-04-12,Online,OnlinePay,125546.0,3943966.0,Completed
INV009656,C01894,B99,1401-07-04,Online,Card,236728.0,4027037.0,Completed
INV009657,C01810,B06,1403-05-30,Store,Cash,0.0,4936733.0,Completed
INV009658,C00215,B05,1405-06-18,Store,OnlinePay,0.0,5.0,Completed
INV009659,C01024,B04,1403-10-23,Store,OnlinePay,0.0,498514.0,Completed
INV009660,C00661,B08,1401-07-04,App,Cash,45182.0,378431.0,Completed
INV009661,C00662,B02,1405-04-28,Store,Wallet,0.0,2996471.0,Completed
INV009662,C01435,B99,1402-04-13,Store,Cash,0.0,1008034.0,Completed
INV009663,C01539,B03,1400-05-10,Store,Wallet,0.0,2318018.0,Completed
INV009664,C00774,B08,1402-11-05,Store,OnlinePay,0.0,5523999.0,Completed
INV009665,C00150,B05,1401-09-20,Store,Card,0.0,1824767.0,Completed
INV009666,C01376,B03,1404-09-24,Store,Card,126393.0,3767534.0,Completed
INV009667,C00412,B05,1401-07-29,Store,Card,83006.0,948973.0,Completed
INV009668,C01682,B08,1404-09-26,Store,OnlinePay,0.0,2481128.0,Completed
INV009669,C02048,B99,1400-04-04,Store,OnlinePay,0.0,3941849.0,Completed
INV009670,C00733,B05,1405-03-09,Store,OnlinePay,0.0,2864022.0,Completed
INV009671,C01219,B03,1400-04-23,Store,OnlinePay,303592.0,5049350.0,Completed
INV009672,C01711,B99,1405-03-23,Online,Cash,70253.0,1989697.0,Completed
INV009673,C01938,B05,1400-07-22,App,Wallet,0.0,2963045.0,Completed
INV009674,C00448,B03,1404-12-21,Store,Wallet,273663.0,1190516.0,Completed
INV009675,C01135,B06,1404-10-16,App,OnlinePay,0.0,2271544.0,Completed
INV009676,C01652,B99,1403-09-06,Online,Card,193143.0,1650740.0,Completed
INV009677,C01219,B07,1400-04-03,Store,Card,222734.0,2537465.0,Completed
INV009678,C00303,B04,1403-10-27,Store,Cash,0.0,1400448.0,Completed
INV009679,C00003,B02,1403-10-21,Store,Cash,0.0,1912738.0,Completed
INV009680,C01893,B08,1403-06-29,Store,Card,0.0,2052760.0,Completed
INV009681,C00085,B07,1403-11-16,App,OnlinePay,0.0,4180400.0,Completed
INV009682,C01954,B03,1405-05-11,Store,OnlinePay,208211.0,1383919.0,Completed
INV009683,C01692,B99,1405-06-25,Online,Wallet,179996.0,2305601.0,Completed
INV009684,C02068,B01,1403-04-17,Store,Card,157254.0,4175183.0,Completed
INV009685,C00210,B01,1400-09-14,App,Cash,0.0,3228573.0,Completed
INV009686,C01032,B08,1401-01-06,Store,Wallet,169059.0,3065745.0,Completed
INV009687,C01063,B07,1404-04-06,Store,Card,0.0,2411847.0,Completed
INV009688,C01497,B99,1405-06-04,Store,Card,19631.0,189402.0,Completed
INV009689,C01993,B01,1402-11-15,Store,Cash,0.0,3851736.0,Completed
INV009690,C00152,B01,1400-10-02,Store,Card,463084.0,5031535.0,Completed
INV009691,C02080,B03,1402-05-22,App,OnlinePay,0.0,2364776.0,Completed
INV009692,C01624,B03,1402-07-27,Store,Card,0.0,3574727.0,Completed
INV009693,C00562,B99,1405-06-26,Online,OnlinePay,0.0,2318913.0,Completed
INV009694,C01263,B99,1404-02-10,Online,Card,180409.0,942356.0,Completed
INV009695,C01067,B99,1400-11-28,Store,Wallet,0.0,243111.0,Completed
INV009696,C00842,B01,1402-04-15,Store,Card,0.0,5876322.0,Completed
INV009697,C02005,B02,1400-05-12,Store,Cash,42543.0,1312728.0,Completed
INV009698,C01615,B01,1403-12-22,Store,Cash,0.0,4532029.0,Completed
INV009699,C01301,B07,1404-01-17,Store,Card,0.0,3166388.0,Completed
INV009700,C00672,B03,1400-06-09,Store,Card,0.0,4969835.0,Completed
INV009701,C01448,B06,1402-04-11,App,Cash,0.0,3268977.0,Completed
INV009702,C00168,B07,1405-01-30,Store,OnlinePay,224264.0,1849690.0,Completed
INV009703,C01303,B08,1404-10-08,Store,Card,0.0,6688131.0,Completed
INV009704,C01942,B99,1403-07-28,App,Card,0.0,1490894.0,Completed
INV009705,C00997,B06,1403-02-09,Store,Card,0.0,2628699.0,Completed
INV009706,C00111,B99,1405-06-20,Store,OnlinePay,0.0,2298823.0,Completed
INV009707,C01964,B03,1404-04-09,Store,OnlinePay,0.0,621434.0,Completed
INV009708,C01510,B99,1405-04-15,Online,Card,0.0,4334806.0,Completed
INV009709,C01042,B01,1400-07-16,Store,Card,0.0,3016176.0,Completed
INV009710,C01490,B06,1401-07-10,Store,Card,0.0,3883669.0,Completed
INV009711,C01647,B99,1400-03-20,Online,Card,0.0,982615.0,Completed
INV009712,C01771,B06,1404-12-14,Store,Card,0.0,5192096.0,Completed
INV009713,C01760,B06,1404-02-23,Store,Cash,0.0,1984931.0,Completed
INV009714,C01387,B99,1401-04-16,Online,Wallet,107773.0,1986256.0,Completed
INV009715,C02129,B99,1405-05-21,Store,Card,91540.0,1511444.0,Completed
INV009716,C02127,B99,1405-04-21,App,Cash,61589.0,2125127.0,Completed
INV009717,C00213,B01,1401-08-10,Store,Cash,0.0,1156006.0,Completed
INV009718,C01632,B99,1403-12-13,Online,Cash,0.0,1815976.0,Completed
INV009719,C02138,B99,1404-01-11,App,OnlinePay,110474.0,3005605.0,Completed
INV009720,C00932,B08,1400-01-08,App,OnlinePay,0.0,2394906.0,Completed
INV009721,C01351,B02,1404-02-13,Store,Wallet,284610.0,3251636.0,Completed
INV009722,C00071,B06,1401-08-02,Store,Card,0.0,3986920.0,Completed
INV009723,C00259,B04,1405-01-27,Store,Card,0.0,3812438.0,Completed
