InvoiceItemID,InvoiceID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
II0020997,INV005989,P0041,5.0,177493.0,0.0,887465.0
II0020998,INV005990,P0084,3.0,311393.0,0.0,934179.0
II0020999,INV005990,P0014,2.0,1.0,0.0,2.0
II0021000,INV005990,P0017,2.0,424331.0,0.0,848662.0
II0021001,INV005990,P0012,2.0,38835.0,0.0,77670.0
II0021002,INV005990,P0072,1.0,446721.0,0.0,446721.0
II0021003,INV005991,P0010,5.0,437400.0,0.0,2187000.0
II0021004,INV005991,P0041,2.0,177493.0,0.0,354986.0
II0021005,INV005992,P0006,2.0,296862.0,0.0,593724.0
II0021006,INV005993,P0008,2.0,47441.0,0.0,94882.0
II0021007,INV005993,P0058,5.0,1.0,0.0,5.0
II0021008,INV005994,P0016,3.0,224553.0,0.0,673659.0
II0021009,INV005994,P0075,2.0,164300.0,0.0,328600.0
II0021010,INV005994,P0030,3.0,386963.0,0.0,1160889.0
II0021011,INV005994,P0069,1.0,292977.0,0.0,292977.0
II0021012,INV005994,P0009,4.0,91048.0,0.0,364192.0
II0021013,INV005995,P0009,1.0,91048.0,0.0,91048.0
II0021014,INV005996,P0079,1.0,341097.0,0.0,341097.0
II0021015,INV005996,P0078,2.0,72785.0,0.0,145570.0
II0021016,INV005997,P0028,1.0,150698.0,0.0,150698.0
II0021017,INV005997,P0023,2.0,139162.0,0.0,278324.0
II0021018,INV005997,P0085,5.0,418826.0,0.0,2094130.0
II0021019,INV005997,P0049,2.0,1.0,0.0,2.0
II0021020,INV005997,P0071,2.0,249257.0,0.0,498514.0
II0021021,INV005998,P0064,4.0,303551.0,228199.0,986005.0
II0021022,INV005998,P0043,1.0,132290.0,10678.0,121612.0
II0021023,INV005999,P0018,3.0,321113.0,0.0,963339.0
II0021024,INV005999,P0026,3.0,263051.0,0.0,789153.0
II0021025,INV005999,P0003,1.0,246385.0,0.0,246385.0
II0021026,INV005999,P0051,2.0,97166.0,0.0,194332.0
II0021027,INV005999,P0066,2.0,118992.0,0.0,237984.0
II0021028,INV006000,P0059,1.0,367266.0,0.0,367266.0
II0021029,INV006001,P0020,5.0,143981.0,0.0,719905.0
II0021030,INV006002,P0026,2.0,263051.0,0.0,526102.0
II0021031,INV006002,P0052,1.0,82145.0,0.0,82145.0
II0021032,INV006003,P0084,2.0,311393.0,36066.0,586720.0
II0021033,INV006003,P0056,1.0,227390.0,18539.0,208851.0
II0021034,INV006003,P0053,2.0,361197.0,88741.0,633653.0
II0021035,INV006003,P0087,1.0,56286.0,4104.0,52182.0
II0021036,INV006004,P0049,1.0,1.0,0.0,1.0
II0021037,INV006005,P0048,3.0,329369.0,0.0,988107.0
II0021038,INV006005,P0087,4.0,56286.0,0.0,225144.0
II0021039,INV006006,P0088,2.0,73214.0,0.0,146428.0
II0021040,INV006006,P0007,1.0,213697.0,0.0,213697.0
II0021041,INV006006,P0040,1.0,57689.0,0.0,57689.0
II0021042,INV006006,P0081,5.0,449151.0,0.0,2245755.0
II0021043,INV006006,P0026,4.0,263051.0,0.0,1052204.0
II0021044,INV006007,P0016,3.0,224553.0,69708.0,603951.0
II0021045,INV006007,P0028,3.0,150698.0,55774.0,396320.0
II0021046,INV006007,P0073,4.0,383626.0,135114.0,1399390.0
II0021047,INV006007,P0003,1.0,246385.0,35037.0,211348.0
II0021048,INV006007,P0071,1.0,249257.0,21336.0,227921.0
II0021049,INV006007,P0063,3.0,306375.0,114840.0,804285.0
II0021050,INV006008,P0064,3.0,303551.0,28824.0,881829.0
II0021051,INV006008,P0087,2.0,56286.0,6460.0,106112.0
II0021052,INV006008,P0074,3.0,243109.0,46922.0,682405.0
II0021053,INV006008,P0017,5.0,424331.0,85495.0,2036160.0
II0021054,INV006008,P0060,4.0,243889.0,89889.0,885667.0
II0021055,INV006009,P0053,4.0,361197.0,96018.0,1348770.0
II0021056,INV006009,P0001,1.0,58377.0,4878.0,53499.0
II0021057,INV006009,P0082,2.0,235318.0,40464.0,430172.0
II0021058,INV006009,P0009,-1.0,91048.0,33930.0,421310.0
II0021059,INV006009,P0027,4.0,263110.0,95700.0,956740.0
II0021060,INV006010,P0012,5.0,38835.0,0.0,194175.0
II0021061,INV006010,P0087,3.0,56286.0,0.0,168858.0
II0021062,INV006010,P0035,2.0,65641.0,0.0,131282.0
II0021063,INV006011,P0055,2.0,146743.0,0.0,293486.0
II0021064,INV006011,P0068,5.0,367548.0,0.0,1837740.0
II0021065,INV006011,P0049,1.0,1.0,0.0,1.0
II0021066,INV006011,P0085,1.0,418826.0,0.0,418826.0
II0021067,INV006011,P0012,3.0,38835.0,0.0,116505.0
II0021068,INV006012,P0062,5.0,80307.0,0.0,401535.0
II0021069,INV006012,P0074,4.0,243109.0,0.0,972436.0
II0021070,INV006013,P0040,4.0,57689.0,0.0,230756.0
II0021071,INV006013,P0040,4.0,57689.0,0.0,230756.0
II0021072,INV006013,P0037,2.0,423362.0,0.0,846724.0
II0021073,INV006014,P0035,2.0,65641.0,0.0,131282.0
II0021074,INV006014,P0046,3.0,151561.0,0.0,454683.0
II0021075,INV006014,P0025,1.0,209033.0,0.0,209033.0
II0021076,INV006014,P0060,1.0,243889.0,0.0,243889.0
II0021077,INV006015,P0060,2.0,243889.0,0.0,487778.0
II0021078,INV006015,P0037,1.0,423362.0,0.0,423362.0
II0021079,INV006015,P0087,4.0,56286.0,0.0,225144.0
II0021080,INV006015,P0055,5.0,146743.0,0.0,733715.0
II0021081,INV006015,P0038,5.0,211847.0,0.0,1059235.0
II0021082,INV006016,P0045,1.0,74858.0,0.0,74858.0
II0021083,INV006017,P0048,1.0,329369.0,0.0,329369.0
II0021084,INV006017,P0073,2.0,383626.0,0.0,767252.0
II0021085,INV006017,P0072,2.0,446721.0,0.0,893442.0
II0021086,INV006017,P0030,2.0,386963.0,0.0,773926.0
II0021087,INV006018,P0006,1.0,296862.0,26188.0,270674.0
II0021088,INV006018,P0068,3.0,367548.0,52597.0,1050047.0
II0021089,INV006018,P0041,1.0,177493.0,25253.0,152240.0
II0021090,INV006018,P0079,1.0,341097.0,42660.0,298437.0
II0021091,INV006019,P0071,2.0,249257.0,0.0,498514.0
II0021092,INV006019,P0016,1.0,224553.0,0.0,224553.0
II0021093,INV006019,P0044,1.0,137063.0,0.0,137063.0
II0021094,INV006019,P0034,5.0,370028.0,0.0,1850140.0
II0021095,INV006019,P0048,4.0,329369.0,0.0,1317476.0
II0021096,INV006019,P0084,1.0,311393.0,0.0,311393.0
II0021097,INV006020,P0074,2.0,243109.0,19036.0,467182.0
II0021098,INV006020,P0057,2.0,138614.0,12724.0,264504.0
II0021099,INV006020,P0036,4.0,218607.0,24898.0,849530.0
II0021100,INV006020,P0031,4.0,387938.0,25522.0,1526230.0
II0021101,INV006021,P0036,4.0,218607.0,0.0,874428.0
II0021102,INV006021,P0029,3.0,442577.0,0.0,1327731.0
II0021103,INV006021,P0010,4.0,437400.0,0.0,1749600.0
II0021104,INV006021,P0031,3.0,387938.0,0.0,1163814.0
II0021105,INV006021,P0076,2.0,60620.0,0.0,121240.0
II0021106,INV006022,P0043,2.0,132290.0,7391.0,257189.0
II0021107,INV006022,P0090,1.0,305031.0,13024.0,292007.0
II0021108,INV006022,P0038,4.0,211847.0,29934.0,817454.0
II0021109,INV006022,P0005,2.0,235151.0,9912.0,460390.0
II0021110,INV006023,P0045,5.0,74858.0,7350.0,366940.0
II0021111,INV006024,P0071,4.0,249257.0,0.0,997028.0
II0021112,INV006024,P0034,3.0,370028.0,0.0,1110084.0
II0021113,INV006024,P0062,4.0,80307.0,0.0,321228.0
II0021114,INV006024,P0048,5.0,329369.0,0.0,1646845.0
II0021115,INV006024,P0080,2.0,396061.0,0.0,792122.0
II0021116,INV006025,P0074,4.0,243109.0,144743.0,827693.0
II0021117,INV006025,P0012,2.0,38835.0,5323.0,72347.0
II0021118,INV006025,P0089,1.0,438441.0,39635.0,398806.0
II0021119,INV006026,P0066,3.0,118992.0,28474.0,328502.0
II0021120,INV006027,P0083,1.0,94939.0,0.0,94939.0
II0021121,INV006027,P0022,1.0,358377.0,0.0,358377.0
II0021122,INV006027,P0020,4.0,143981.0,0.0,575924.0
II0021123,INV006028,P0025,5.0,209033.0,0.0,1045165.0
II0021124,INV006028,P0086,1.0,105903.0,0.0,105903.0
II0021125,INV006028,P0001,4.0,58377.0,0.0,233508.0
II0021126,INV006028,P0087,,56286.0,0.0,225144.0
II0021127,INV006028,P0024,1.0,264558.0,0.0,264558.0
II0021128,INV006028,P0041,1.0,177493.0,0.0,177493.0
II0021129,INV006029,P0044,5.0,137063.0,0.0,685315.0
II0021130,INV006030,P0016,2.0,224553.0,17055.0,432051.0
II0021131,INV006031,P0051,2.0,97166.0,0.0,194332.0
II0021132,INV006031,P0021,1.0,378076.0,0.0,378076.0
II0021133,INV006031,P0074,5.0,243109.0,0.0,1215545.0
II0021134,INV006031,P0036,1.0,218607.0,0.0,218607.0
II0021135,INV006031,P0024,3.0,264558.0,0.0,793674.0
II0021136,INV006032,P0081,3.0,449151.0,0.0,1347453.0
II0021137,INV006032,P0054,2.0,269856.0,0.0,539712.0
II0021138,INV006032,P0057,4.0,138614.0,0.0,554456.0
II0021139,INV006033,P0012,1.0,38835.0,3320.0,35515.0
II0021140,INV006034,P0028,3.0,150698.0,0.0,452094.0
II0021141,INV006034,P0048,3.0,329369.0,0.0,988107.0
II0021142,INV006035,P0089,2.0,438441.0,23714.0,853168.0
II0021143,INV006036,P0030,4.0,386963.0,0.0,1547852.0
II0021144,INV006037,P0038,3.0,211847.0,41761.0,593780.0
II0021145,INV006037,P0038,1.0,211847.0,8314.0,203533.0
II0021146,INV006037,P0072,4.0,446721.0,131032.0,1655852.0
II0021147,INV006037,P0005,2.0,235151.0,21853.0,448449.0
II0021148,INV006038,P0053,4.0,361197.0,117797.0,1326991.0
II0021149,INV006038,P0039,1.0,313991.0,9755.0,304236.0
II0021150,INV006038,P0022,5.0,358377.0,93508.0,1698377.0
II0021151,INV006038,P0056,3.0,227390.0,66855.0,615315.0
II0021152,INV006039,P0013,3.0,1.0,0.0,3.0
II0021153,INV006039,P0010,4.0,437400.0,77822.0,1671778.0
II0021154,INV006040,P0049,1.0,1.0,0.0,1.0
II0021155,INV006040,P0081,2.0,449151.0,0.0,898302.0
II0021156,INV006040,P0086,5.0,105903.0,0.0,529515.0
II0021157,INV006040,P0087,5.0,56286.0,0.0,281430.0
II0021158,INV006041,P0023,2.0,139162.0,0.0,278324.0
II0021159,INV006041,P0018,1.0,321113.0,0.0,321113.0
II0021160,INV006041,P0028,2.0,150698.0,0.0,301396.0
II0021161,INV006041,P0054,5.0,269856.0,0.0,1349280.0
II0021162,INV006042,P0034,4.0,370028.0,0.0,1480112.0
II0021163,INV006042,P0014,3.0,1.0,0.0,3.0
II0021164,INV006042,P0068,4.0,367548.0,0.0,1470192.0
II0021165,INV006042,P0087,5.0,56286.0,0.0,281430.0
II0021166,INV006042,P0016,3.0,224553.0,0.0,673659.0
II0021167,INV006043,P0077,5.0,22282.0,0.0,111410.0
II0021168,INV006043,P0074,3.0,243109.0,0.0,729327.0
II0021169,INV006044,P0014,2.0,1.0,0.0,2.0
II0021170,INV006044,P0027,4.0,263110.0,0.0,1052440.0
II0021171,INV006044,P0021,3.0,378076.0,0.0,1134228.0
II0021172,INV006044,P0022,1.0,358377.0,0.0,358377.0
II0021173,INV006045,P0051,5.0,97166.0,0.0,485830.0
II0021174,INV006045,P0035,5.0,65641.0,0.0,328205.0
II0021175,INV006045,P0026,5.0,263051.0,0.0,1315255.0
II0021176,INV006045,P0050,5.0,56311.0,0.0,281555.0
II0021177,INV006045,P0031,2.0,387938.0,0.0,775876.0
II0021178,INV006046,P0019,5.0,207143.0,0.0,1035715.0
II0021179,INV006046,P0035,1.0,65641.0,0.0,65641.0
II0021180,INV006047,P0050,3.0,56311.0,0.0,168933.0
II0021181,INV006047,P0016,1.0,224553.0,0.0,224553.0
II0021182,INV006047,P0029,1.0,442577.0,0.0,442577.0
II0021183,INV006048,P0049,5.0,1.0,0.0,5.0
II0021184,INV006048,P0082,4.0,235318.0,0.0,941272.0
II0021185,INV006048,P0002,3.0,389197.0,0.0,1167591.0
II0021186,INV006048,P0089,5.0,438441.0,0.0,2192205.0
II0021187,INV006048,P0020,3.0,143981.0,0.0,431943.0
II0021188,INV006048,P0012,1.0,38835.0,0.0,38835.0
II0021189,INV006049,P0013,2.0,1.0,0.0,2.0
II0021190,INV006049,P0033,1.0,448325.0,0.0,448325.0
II0021191,INV006049,P0046,1.0,151561.0,0.0,151561.0
II0021192,INV006049,P0012,2.0,38835.0,0.0,77670.0
II0021193,INV006050,P0068,3.0,367548.0,19412.0,1083232.0
II0021194,INV006050,P0018,2.0,321113.0,30964.0,611262.0
II0021195,INV006051,P0020,4.0,143981.0,28103.0,547821.0
II0021196,INV006051,P0054,3.0,269856.0,37994.0,771574.0
II0021197,INV006051,P0054,2.0,269856.0,26787.0,512925.0
II0021198,INV006051,P0040,4.0,57689.0,5245.0,225511.0
II0021199,INV006051,P0039,1.0,313991.0,4891.0,309100.0
II0021200,INV006051,P0047,3.0,219178.0,26532.0,631002.0
II0021201,INV006052,P0049,5.0,1.0,0.0,5.0
II0021202,INV006052,P0038,2.0,211847.0,0.0,423694.0
II0021203,INV006052,P0035,4.0,65641.0,0.0,262564.0
II0021204,INV006052,P0001,1.0,58377.0,0.0,58377.0
II0021205,INV006053,P0070,5.0,130064.0,0.0,650320.0
II0021206,INV006053,P0063,1.0,306375.0,0.0,306375.0
II0021207,INV006053,P0038,2.0,211847.0,0.0,423694.0
II0021208,INV006053,P0089,3.0,438441.0,0.0,1315323.0
II0021209,INV006054,P0081,1.0,449151.0,6816.0,442335.0
II0021210,INV006055,P0057,4.0,138614.0,0.0,554456.0
II0021211,INV006055,P0086,5.0,105903.0,0.0,529515.0
II0021212,INV006055,P0067,5.0,255125.0,0.0,1275625.0
II0021213,INV006056,P0065,5.0,1.0,0.0,5.0
II0021214,INV006056,P0035,5.0,65641.0,0.0,328205.0
II0021215,INV006056,P0036,2.0,218607.0,0.0,437214.0
II0021216,INV006056,P0083,3.0,94939.0,0.0,284817.0
II0021217,INV006056,P0065,2.0,1.0,0.0,2.0
II0021218,INV006056,P0036,5.0,218607.0,0.0,1093035.0
II0021219,INV006057,P0002,1.0,389197.0,0.0,389197.0
II0021220,INV006057,P0064,4.0,303551.0,0.0,1214204.0
II0021221,INV006057,P0002,4.0,389197.0,0.0,1556788.0
II0021222,INV006058,P0056,4.0,227390.0,0.0,909560.0
II0021223,INV006058,P0033,1.0,448325.0,0.0,448325.0
II0021224,INV006058,P0064,4.0,303551.0,0.0,1214204.0
II0021225,INV006058,P0039,1.0,313991.0,0.0,313991.0
II0021226,INV006059,P0090,1.0,305031.0,0.0,305031.0
II0021227,INV006059,P0056,3.0,227390.0,0.0,682170.0
II0021228,INV006059,P0066,5.0,118992.0,0.0,594960.0
II0021229,INV006059,P0001,5.0,58377.0,0.0,291885.0
II0021230,INV006059,P0062,4.0,80307.0,0.0,321228.0
II0021231,INV006060,P0011,4.0,346756.0,0.0,1387024.0
II0021232,INV006060,P0027,2.0,263110.0,0.0,526220.0
II0021233,INV006061,P0056,3.0,227390.0,0.0,682170.0
II0021234,INV006061,P0072,4.0,446721.0,0.0,1786884.0
II0021235,INV006061,P0032,1.0,304624.0,0.0,304624.0
II0021236,INV006061,P0022,1.0,358377.0,0.0,358377.0
II0021237,INV006062,P0020,1.0,143981.0,6502.0,137479.0
II0021238,INV006062,P0006,2.0,296862.0,19879.0,573845.0
II0021239,INV006063,P0059,4.0,367266.0,0.0,1469064.0
II0021240,INV006064,P0071,4.0,249257.0,0.0,997028.0
II0021241,INV006064,P0068,1.0,367548.0,0.0,367548.0
II0021242,INV006064,P0041,1.0,177493.0,0.0,177493.0
II0021243,INV006064,P0016,1.0,224553.0,0.0,224553.0
II0021244,INV006064,P0072,1.0,446721.0,0.0,446721.0
II0021245,INV006065,P0028,3.0,150698.0,0.0,452094.0
II0021246,INV006065,P0071,1.0,249257.0,0.0,249257.0
II0021247,INV006066,P0083,4.0,94939.0,0.0,379756.0
II0021248,INV006067,P0047,1.0,219178.0,0.0,219178.0
II0021249,INV006068,P0066,1.0,118992.0,0.0,118992.0
II0021250,INV006068,P0010,2.0,437400.0,0.0,874800.0
II0021251,INV006068,P0057,3.0,138614.0,0.0,415842.0
II0021252,INV006069,P0026,4.0,263051.0,45770.0,1006434.0
II0021253,INV006069,P0028,5.0,150698.0,33890.0,719600.0
II0021254,INV006069,P0078,4.0,72785.0,6359.0,284781.0
II0021255,INV006069,P0075,2.0,164300.0,9814.0,318786.0
II0021256,INV006069,P0056,1.0,227390.0,10732.0,216658.0
II0021257,INV006070,P0090,5.0,305031.0,72219.0,1452936.0
II0021258,INV006070,P0024,5.0,264558.0,83896.0,1238894.0
II0021259,INV006070,P0017,1.0,424331.0,35847.0,388484.0
II0021260,INV006070,P0025,1.0,209033.0,17019.0,192014.0
II0021261,INV006070,P0073,3.0,383626.0,134107.0,1016771.0
II0021262,INV006071,P0072,2.0,446721.0,0.0,893442.0
II0021263,INV006071,P0080,5.0,396061.0,0.0,1980305.0
II0021264,INV006072,P0067,4.0,255125.0,0.0,1020500.0
II0021265,INV006072,P0077,5.0,22282.0,0.0,111410.0
II0021266,INV006072,P0003,4.0,246385.0,0.0,985540.0
II0021267,INV006072,P0006,3.0,296862.0,0.0,890586.0
II0021268,INV006072,P0016,1.0,224553.0,0.0,224553.0
II0021269,INV006073,P0071,3.0,249257.0,0.0,747771.0
II0021270,INV006074,P0079,5.0,341097.0,0.0,1705485.0
II0021271,INV006074,P0032,4.0,304624.0,0.0,1218496.0
II0021272,INV006074,P0065,1.0,1.0,0.0,1.0
II0021273,INV006074,P0088,5.0,73214.0,0.0,366070.0
II0021274,INV006074,P0024,5.0,264558.0,0.0,1322790.0
II0021275,INV006075,P0025,5.0,209033.0,0.0,1045165.0
II0021276,INV006075,P0066,4.0,118992.0,0.0,475968.0
II0021277,INV006075,P0021,3.0,378076.0,0.0,1134228.0
II0021278,INV006075,P0037,2.0,423362.0,0.0,846724.0
II0021279,INV006075,P0068,4.0,367548.0,0.0,1470192.0
II0021280,INV006076,P0077,5.0,22282.0,3960.0,107450.0
II0021281,INV006077,P0021,1.0,378076.0,0.0,378076.0
II0021282,INV006077,P0071,1.0,249257.0,0.0,249257.0
II0021283,INV006077,P0083,4.0,94939.0,0.0,379756.0
II0021284,INV006077,P0070,3.0,130064.0,0.0,390192.0
II0021285,INV006078,P0089,4.0,438441.0,167709.0,1586055.0
II0021286,INV006078,P0077,1.0,22282.0,3218.0,19064.0
II0021287,INV006078,P0026,2.0,263051.0,25740.0,500362.0
II0021288,INV006078,P0014,4.0,1.0,0.0,4.0
II0021289,INV006079,P0062,2.0,80307.0,14802.0,145812.0
II0021290,INV006079,P0078,4.0,72785.0,10749.0,280391.0
II0021291,INV006080,P0028,4.0,150698.0,0.0,602792.0
II0021292,INV006080,P0071,1.0,249257.0,0.0,249257.0
II0021293,INV006080,P0074,4.0,243109.0,0.0,972436.0
II0021294,INV006080,P0064,5.0,303551.0,0.0,1517755.0
II0021295,INV006080,P0034,3.0,370028.0,0.0,1110084.0
II0021296,INV006081,P0083,4.0,94939.0,0.0,379756.0
II0021297,INV006081,P0086,1.0,105903.0,0.0,105903.0
II0021298,INV006081,P0017,4.0,424331.0,0.0,1697324.0
II0021299,INV006082,P0006,4.0,296862.0,0.0,1187448.0
II0021300,INV006082,P0020,1.0,143981.0,0.0,143981.0
II0021301,INV006082,P0026,1.0,263051.0,0.0,263051.0
II0021302,INV006082,P0019,4.0,207143.0,0.0,828572.0
II0021303,INV006082,P0001,2.0,58377.0,0.0,116754.0
II0021304,INV006083,P0063,1.0,306375.0,20227.0,286148.0
II0021305,INV006083,P0054,4.0,269856.0,55869.0,1023555.0
II0021306,INV006083,P0042,4.0,134324.0,44478.0,492818.0
II0021307,INV006084,P0066,4.0,118992.0,0.0,475968.0
II0021308,INV006084,P0064,4.0,303551.0,0.0,1214204.0
II0021309,INV006085,P0021,2.0,378076.0,0.0,756152.0
II0021310,INV006085,P0070,2.0,130064.0,0.0,260128.0
II0021311,INV006085,P0039,4.0,313991.0,0.0,1255964.0
II0021312,INV006085,P0006,3.0,296862.0,0.0,890586.0
II0021313,INV006085,P0037,2.0,423362.0,0.0,846724.0
II0021314,INV006085,P0031,1.0,387938.0,0.0,387938.0
II0021315,INV006086,P0030,4.0,386963.0,0.0,1547852.0
II0021316,INV006087,P0086,1.0,105903.0,0.0,105903.0
II0021317,INV006087,P0078,2.0,72785.0,0.0,145570.0
II0021318,INV006088,P0080,4.0,396061.0,0.0,1584244.0
II0021319,INV006088,P0088,4.0,73214.0,0.0,292856.0
II0021320,INV006088,P0071,1.0,249257.0,0.0,249257.0
II0021321,INV006088,P0042,2.0,134324.0,0.0,268648.0
II0021322,INV006089,P0005,3.0,235151.0,0.0,705453.0
II0021323,INV006089,P0029,2.0,442577.0,0.0,885154.0
II0021324,INV006089,P0011,2.0,346756.0,0.0,693512.0
II0021325,INV006090,P0062,3.0,80307.0,0.0,240921.0
II0021326,INV006091,P0077,5.0,22282.0,0.0,111410.0
II0021327,INV006091,P0033,2.0,448325.0,0.0,896650.0
II0021328,INV006091,P0008,4.0,47441.0,0.0,189764.0
II0021329,INV006092,P0087,2.0,56286.0,8270.0,104302.0
II0021330,INV006092,P0032,5.0,304624.0,212288.0,1310832.0
II0021331,INV006093,P0057,2.0,138614.0,0.0,277228.0
II0021332,INV006093,P0029,3.0,442577.0,0.0,1327731.0
II0021333,INV006094,P0018,5.0,321113.0,192086.0,1413479.0
II0021334,INV006095,P0073,5.0,383626.0,0.0,1918130.0
II0021335,INV006095,P0090,2.0,305031.0,0.0,610062.0
II0021336,INV006095,P0087,3.0,56286.0,0.0,168858.0
II0021337,INV006095,P0036,4.0,218607.0,0.0,874428.0
II0021338,INV006096,P0043,1.0,132290.0,0.0,132290.0
II0021339,INV006096,P0021,4.0,378076.0,0.0,1512304.0
II0021340,INV006097,P0046,2.0,151561.0,42419.0,260703.0
II0021341,INV006097,P0071,3.0,249257.0,35118.0,712653.0
II0021342,INV006097,P0021,1.0,378076.0,49002.0,329074.0
II0021343,INV006097,P0067,3.0,255125.0,76175.0,689200.0
II0021344,INV006097,P0030,2.0,386963.0,87958.0,685968.0
II0021345,INV006098,P0065,2.0,1.0,0.0,2.0
II0021346,INV006098,P0071,4.0,249257.0,0.0,997028.0
II0021347,INV006098,P0008,4.0,47441.0,0.0,189764.0
II0021348,INV006099,P0075,2.0,164300.0,0.0,328600.0
II0021349,INV006099,P0028,1.0,150698.0,0.0,150698.0
II0021350,INV006099,P0082,1.0,235318.0,0.0,235318.0
II0021351,INV006099,P0016,1.0,224553.0,0.0,224553.0
II0021352,INV006099,P0030,4.0,386963.0,0.0,1547852.0
II0021353,INV006100,P0050,2.0,56311.0,4811.0,107811.0
II0021354,INV006100,P0019,2.0,207143.0,20660.0,393626.0
II0021355,INV006100,P0051,4.0,97166.0,17617.0,371047.0
II0021356,INV006101,P0066,1.0,118992.0,5264.0,113728.0
II0021357,INV006101,P0050,4.0,56311.0,7340.0,217904.0
II0021358,INV006102,P0027,3.0,263110.0,0.0,789330.0
II0021359,INV006102,P0083,3.0,94939.0,0.0,284817.0
II0021360,INV006103,P0048,4.0,329369.0,72247.0,1245229.0
II0021361,INV006103,P0080,3.0,396061.0,56029.0,1132154.0
II0021362,INV006103,P0015,2.0,362142.0,60140.0,664144.0
II0021363,INV006103,P0071,5.0,249257.0,45968.0,1200317.0
II0021364,INV006104,P0017,3.0,424331.0,0.0,1272993.0
II0021365,INV006104,P0027,2.0,263110.0,0.0,526220.0
II0021366,INV006104,P0080,5.0,396061.0,0.0,1980305.0
II0021367,INV006104,P0040,5.0,57689.0,0.0,288445.0
II0021368,INV006104,P0077,3.0,22282.0,0.0,66846.0
II0021369,INV006104,P0001,5.0,58377.0,0.0,291885.0
II0021370,INV006105,P0019,2.0,207143.0,0.0,414286.0
II0021371,INV006105,P0003,2.0,246385.0,0.0,492770.0
II0021372,INV006105,P0011,3.0,346756.0,0.0,1040268.0
II0021373,INV006105,P0059,5.0,367266.0,0.0,1836330.0
II0021374,INV006106,P0086,5.0,105903.0,0.0,529515.0
II0021375,INV006106,P0088,4.0,73214.0,0.0,292856.0
II0021376,INV006106,P0044,5.0,137063.0,0.0,685315.0
II0021377,INV006107,P0043,1.0,132290.0,0.0,132290.0
II0021378,INV006107,P0042,5.0,134324.0,0.0,671620.0
II0021379,INV006107,P0083,2.0,94939.0,0.0,189878.0
II0021380,INV006108,P0040,5.0,57689.0,0.0,288445.0
II0021381,INV006108,P0075,2.0,164300.0,0.0,328600.0
II0021382,INV006108,P0079,1.0,341097.0,0.0,341097.0
II0021383,INV006109,P0009,5.0,91048.0,0.0,455240.0
II0021384,INV006109,P0035,5.0,65641.0,0.0,328205.0
II0021385,INV006109,P0010,3.0,437400.0,0.0,1312200.0
II0021386,INV006109,P0032,5.0,304624.0,0.0,1523120.0
II0021387,INV006109,P0089,1.0,438441.0,0.0,438441.0
II0021388,INV006110,P0044,3.0,137063.0,0.0,411189.0
II0021389,INV006111,P0013,2.0,1.0,0.0,2.0
II0021390,INV006112,P0069,1.0,292977.0,0.0,292977.0
II0021391,INV006112,P0076,1.0,60620.0,0.0,60620.0
II0021392,INV006112,P0030,2.0,386963.0,0.0,773926.0
II0021393,INV006112,P0071,1.0,249257.0,0.0,249257.0
II0021394,INV006112,P0045,4.0,74858.0,0.0,299432.0
II0021395,INV006112,P0045,1.0,74858.0,0.0,74858.0
II0021396,INV006113,P0035,4.0,65641.0,0.0,262564.0
II0021397,INV006114,P0077,5.0,22282.0,0.0,111410.0
II0021398,INV006114,P0021,4.0,378076.0,0.0,1512304.0
II0021399,INV006114,P0040,1.0,57689.0,0.0,57689.0
II0021400,INV006115,P0006,5.0,296862.0,0.0,1484310.0
II0021401,INV006115,P0019,4.0,207143.0,0.0,828572.0
II0021402,INV006115,P0070,5.0,130064.0,0.0,650320.0
II0021403,INV006115,P0020,1.0,143981.0,0.0,143981.0
II0021404,INV006115,P0071,1.0,249257.0,0.0,249257.0
II0021405,INV006115,P0011,5.0,346756.0,0.0,1733780.0
II0021406,INV006116,P0024,1.0,264558.0,0.0,264558.0
II0021407,INV006117,P0050,3.0,56311.0,7616.0,161317.0
II0021408,INV006117,P0052,4.0,82145.0,25867.0,302713.0
II0021409,INV006117,P0081,2.0,449151.0,38907.0,859395.0
II0021410,INV006118,P0058,2.0,1.0,0.0,2.0
II0021411,INV006119,P0057,4.0,138614.0,0.0,554456.0
II0021412,INV006119,P0026,4.0,263051.0,0.0,1052204.0
II0021413,INV006119,P0078,3.0,72785.0,0.0,218355.0
II0021414,INV006119,P0029,3.0,442577.0,0.0,1327731.0
II0021415,INV006119,P0076,4.0,60620.0,0.0,242480.0
II0021416,INV006120,P0060,4.0,243889.0,86133.0,889423.0
II0021417,INV006121,P0034,1.0,370028.0,0.0,370028.0
II0021418,INV006121,P0029,2.0,442577.0,0.0,885154.0
II0021419,INV006122,P0022,2.0,358377.0,37813.0,678941.0
II0021420,INV006122,P0006,5.0,296862.0,103893.0,1380417.0
II0021421,INV006122,P0008,2.0,47441.0,3387.0,91495.0
II0021422,INV006123,P0046,3.0,151561.0,0.0,454683.0
II0021423,INV006124,P0036,4.0,218607.0,0.0,874428.0
II0021424,INV006124,P0068,5.0,367548.0,0.0,1837740.0
II0021425,INV006125,P0088,1.0,73214.0,2557.0,70657.0
II0021426,INV006125,P0070,3.0,130064.0,8664.0,381528.0
II0021427,INV006125,P0025,2.0,209033.0,6779.0,411287.0
