CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
C00792,187,10,24811726.0,3,مشتریان وفادار پرارزش
C00793,93,8,25187672.0,3,مشتریان وفادار پرارزش
C00794,261,3,4723576.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00795,3,9,30475643.0,3,مشتریان وفادار پرارزش
C00796,77,8,18395346.0,0,مشتریان عادی / کم‌تراکنش
C00797,364,5,16365760.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00798,383,3,6961060.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00799,12,9,20654684.0,0,مشتریان عادی / کم‌تراکنش
C00800,447,2,5085926.0,2,مشتریان در خطر ریزش
C00801,117,8,21622632.0,0,مشتریان عادی / کم‌تراکنش
C00802,773,5,10726217.0,2,مشتریان در خطر ریزش
C00803,151,7,21748381.0,0,مشتریان عادی / کم‌تراکنش
C00804,301,10,23477429.0,3,مشتریان وفادار پرارزش
C00805,79,6,11892613.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00806,266,5,12517636.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00807,149,7,18491513.0,0,مشتریان عادی / کم‌تراکنش
C00808,625,7,16887331.0,2,مشتریان در خطر ریزش
C00809,253,11,33620527.0,3,مشتریان وفادار پرارزش
C00810,233,9,22093490.0,0,مشتریان عادی / کم‌تراکنش
C00811,127,6,17379189.0,0,مشتریان عادی / کم‌تراکنش
C00812,35,10,31547365.0,3,مشتریان وفادار پرارزش
C00813,191,5,11432423.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00814,38,8,24345393.0,0,مشتریان عادی / کم‌تراکنش
C00815,60,4,6674672.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00816,765,9,18766690.0,2,مشتریان در خطر ریزش
C00817,212,10,22777536.0,3,مشتریان وفادار پرارزش
C00818,44,7,11774309.0,0,مشتریان عادی / کم‌تراکنش
C00819,551,7,13157434.0,2,مشتریان در خطر ریزش
C00820,289,8,20259532.0,0,مشتریان عادی / کم‌تراکنش
C00821,425,4,4496788.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00822,345,5,17232943.0,0,مشتریان عادی / کم‌تراکنش
C00823,43,6,21036011.0,0,مشتریان عادی / کم‌تراکنش
C00824,166,4,10351375.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00825,136,5,13140301.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00826,106,8,15766863.0,0,مشتریان عادی / کم‌تراکنش
C00827,42,5,7412645.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00828,27,8,17747791.0,0,مشتریان عادی / کم‌تراکنش
C00829,76,9,19977765.0,0,مشتریان عادی / کم‌تراکنش
C00830,200,8,23318565.0,0,مشتریان عادی / کم‌تراکنش
C00831,44,5,13561350.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00832,827,5,15798593.0,2,مشتریان در خطر ریزش
C00833,327,7,13938476.0,0,مشتریان عادی / کم‌تراکنش
C00834,154,5,6317689.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00835,187,3,4255855.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00836,42,3,7531774.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00837,20,10,24618790.0,3,مشتریان وفادار پرارزش
C00838,451,3,5138551.0,2,مشتریان در خطر ریزش
C00839,74,5,11564232.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00840,460,6,10633740.0,2,مشتریان در خطر ریزش
C00841,6,9,27548901.0,3,مشتریان وفادار پرارزش
C00842,426,5,19565003.0,0,مشتریان عادی / کم‌تراکنش
C00843,41,5,8004660.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00844,331,6,14925601.0,0,مشتریان عادی / کم‌تراکنش
C00845,744,7,10488202.0,2,مشتریان در خطر ریزش
C00846,87,6,16561071.0,0,مشتریان عادی / کم‌تراکنش
C00847,298,3,8064774.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00848,128,10,16096088.0,0,مشتریان عادی / کم‌تراکنش
C00849,11,7,14312963.0,0,مشتریان عادی / کم‌تراکنش
C00850,117,6,10463789.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00851,272,6,14922688.0,0,مشتریان عادی / کم‌تراکنش
C00852,483,4,7974756.0,2,مشتریان در خطر ریزش
C00853,204,1,317007.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00854,0,3,6538387.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00855,141,7,21791892.0,0,مشتریان عادی / کم‌تراکنش
C00856,118,9,23279810.0,3,مشتریان وفادار پرارزش
C00857,926,2,3077052.0,2,مشتریان در خطر ریزش
C00858,220,9,19029660.0,0,مشتریان عادی / کم‌تراکنش
C00859,274,4,5245249.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00860,151,7,13519549.0,0,مشتریان عادی / کم‌تراکنش
C00861,22,13,29850430.0,3,مشتریان وفادار پرارزش
C00862,16,7,10793514.0,0,مشتریان عادی / کم‌تراکنش
C00863,495,7,13585223.0,2,مشتریان در خطر ریزش
C00864,221,4,9337070.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00865,125,5,13790171.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00866,175,5,4425038.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00867,112,4,11537771.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00868,249,6,10985439.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00869,41,11,22631230.0,3,مشتریان وفادار پرارزش
C00870,47,5,17856024.0,0,مشتریان عادی / کم‌تراکنش
C00871,127,11,27757906.0,3,مشتریان وفادار پرارزش
C00872,701,7,14517888.0,2,مشتریان در خطر ریزش
C00873,2,8,13901703.0,0,مشتریان عادی / کم‌تراکنش
C00874,234,10,17600083.0,0,مشتریان عادی / کم‌تراکنش
C00875,81,5,6180082.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00876,16,4,6533881.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00877,99,10,21874926.0,3,مشتریان وفادار پرارزش
C00878,234,10,27641811.0,3,مشتریان وفادار پرارزش
C00879,1001,1,1895753.0,2,مشتریان در خطر ریزش
C00880,232,10,15338180.0,0,مشتریان عادی / کم‌تراکنش
C00881,64,5,13075130.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00882,33,9,18882802.0,0,مشتریان عادی / کم‌تراکنش
C00883,57,8,10988570.0,0,مشتریان عادی / کم‌تراکنش
C00884,378,5,19040999.0,0,مشتریان عادی / کم‌تراکنش
C00885,52,10,31665960.0,3,مشتریان وفادار پرارزش
C00886,65,6,15601386.0,0,مشتریان عادی / کم‌تراکنش
C00887,2,8,16927067.0,0,مشتریان عادی / کم‌تراکنش
C00888,106,9,30691538.0,3,مشتریان وفادار پرارزش
C00889,11,6,15145788.0,0,مشتریان عادی / کم‌تراکنش
C00890,185,5,12882824.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00891,253,11,32176578.0,3,مشتریان وفادار پرارزش
C00892,145,11,21467420.0,3,مشتریان وفادار پرارزش
C00893,58,8,14800342.0,0,مشتریان عادی / کم‌تراکنش
C00894,347,9,27791330.0,3,مشتریان وفادار پرارزش
C00895,74,6,12031591.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00896,357,5,9391442.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00897,111,10,21285894.0,3,مشتریان وفادار پرارزش
C00898,613,8,14185263.0,2,مشتریان در خطر ریزش
C00899,164,3,8419303.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00900,294,12,30096664.0,3,مشتریان وفادار پرارزش
C00901,93,10,22064963.0,3,مشتریان وفادار پرارزش
C00902,128,12,27938273.0,3,مشتریان وفادار پرارزش
C00903,582,5,10105138.0,2,مشتریان در خطر ریزش
C00904,85,7,13596982.0,0,مشتریان عادی / کم‌تراکنش
C00905,177,9,17556591.0,0,مشتریان عادی / کم‌تراکنش
C00906,1051,2,4349653.0,2,مشتریان در خطر ریزش
C00907,120,8,15479019.0,0,مشتریان عادی / کم‌تراکنش
C00908,616,4,8517914.0,2,مشتریان در خطر ریزش
C00909,327,10,21075673.0,3,مشتریان وفادار پرارزش
C00910,1505,2,2189228.0,2,مشتریان در خطر ریزش
C00911,220,10,20688554.0,3,مشتریان وفادار پرارزش
C00912,365,6,17041440.0,0,مشتریان عادی / کم‌تراکنش
C00913,14,6,14743341.0,0,مشتریان عادی / کم‌تراکنش
C00914,368,7,17573686.0,0,مشتریان عادی / کم‌تراکنش
C00915,168,5,15699343.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00916,25,8,19692965.0,0,مشتریان عادی / کم‌تراکنش
C00917,220,12,37331628.0,3,مشتریان وفادار پرارزش
C00918,208,10,23472175.0,3,مشتریان وفادار پرارزش
C00919,148,10,27419893.0,3,مشتریان وفادار پرارزش
C00920,109,6,20528176.0,0,مشتریان عادی / کم‌تراکنش
C00921,73,8,22947428.0,0,مشتریان عادی / کم‌تراکنش
C00922,188,4,8670496.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00923,159,4,8112847.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00924,1015,2,5397881.0,2,مشتریان در خطر ریزش
C00925,329,11,26031101.0,3,مشتریان وفادار پرارزش
C00926,48,9,15272095.0,0,مشتریان عادی / کم‌تراکنش
C00927,109,7,12390330.0,0,مشتریان عادی / کم‌تراکنش
C00928,349,3,3196831.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00929,183,5,15020915.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00930,25,8,15158420.0,0,مشتریان عادی / کم‌تراکنش
C00931,178,5,12915687.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00932,79,8,21644195.0,0,مشتریان عادی / کم‌تراکنش
C00933,36,3,4534808.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00934,2,7,21547275.0,0,مشتریان عادی / کم‌تراکنش
C00935,221,10,23627621.0,3,مشتریان وفادار پرارزش
C00936,62,11,18590699.0,3,مشتریان وفادار پرارزش
C00937,237,5,13315862.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00938,152,6,14417636.0,0,مشتریان عادی / کم‌تراکنش
C00939,248,7,12904742.0,0,مشتریان عادی / کم‌تراکنش
C00940,6,6,14374780.0,0,مشتریان عادی / کم‌تراکنش
C00941,19,8,17159077.0,0,مشتریان عادی / کم‌تراکنش
C00942,344,6,8913139.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00943,11,7,12094461.0,0,مشتریان عادی / کم‌تراکنش
C00944,141,6,17582696.0,0,مشتریان عادی / کم‌تراکنش
C00946,123,12,23218420.0,3,مشتریان وفادار پرارزش
C00947,11,9,19604875.0,0,مشتریان عادی / کم‌تراکنش
C00948,85,8,22942907.0,0,مشتریان عادی / کم‌تراکنش
C00949,61,10,27984034.0,3,مشتریان وفادار پرارزش
C00950,116,9,27777835.0,3,مشتریان وفادار پرارزش
C00951,29,8,22494274.0,0,مشتریان عادی / کم‌تراکنش
C00952,130,9,25279502.0,3,مشتریان وفادار پرارزش
C00953,34,4,5992737.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00954,52,4,11247928.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00955,80,4,8735869.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00956,400,10,26918961.0,3,مشتریان وفادار پرارزش
C00957,580,4,9155318.0,2,مشتریان در خطر ریزش
C00958,545,4,6454840.0,2,مشتریان در خطر ریزش
C00959,68,5,15699558.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00960,989,4,12967232.0,2,مشتریان در خطر ریزش
C00961,49,11,24604574.0,3,مشتریان وفادار پرارزش
C00962,101,5,10347918.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00963,338,6,14987170.0,0,مشتریان عادی / کم‌تراکنش
C00964,63,9,21440059.0,0,مشتریان عادی / کم‌تراکنش
C00965,61,5,11621913.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00966,102,8,16415198.0,0,مشتریان عادی / کم‌تراکنش
C00967,82,9,17168558.0,0,مشتریان عادی / کم‌تراکنش
C00968,158,13,38810248.0,3,مشتریان وفادار پرارزش
C00969,353,4,6128909.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00970,216,9,26643652.0,3,مشتریان وفادار پرارزش
C00971,63,9,33001362.0,3,مشتریان وفادار پرارزش
C00972,202,6,11246916.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00973,249,7,17561518.0,0,مشتریان عادی / کم‌تراکنش
C00974,72,8,19015742.0,0,مشتریان عادی / کم‌تراکنش
C00975,316,6,20551985.0,0,مشتریان عادی / کم‌تراکنش
C00976,377,10,16837043.0,0,مشتریان عادی / کم‌تراکنش
C00977,93,14,28880733.0,3,مشتریان وفادار پرارزش
C00978,726,8,25526210.0,2,مشتریان در خطر ریزش
C00979,48,2,3364490.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00980,170,8,17467684.0,0,مشتریان عادی / کم‌تراکنش
C00981,105,8,16049002.0,0,مشتریان عادی / کم‌تراکنش
C00982,13,11,21926809.0,3,مشتریان وفادار پرارزش
C00983,167,10,21333992.0,3,مشتریان وفادار پرارزش
C00984,15,6,16675791.0,0,مشتریان عادی / کم‌تراکنش
C00985,29,8,15844846.0,0,مشتریان عادی / کم‌تراکنش
C00986,327,9,23181156.0,3,مشتریان وفادار پرارزش
C00987,766,6,11388674.0,2,مشتریان در خطر ریزش
C00988,97,13,28474977.0,3,مشتریان وفادار پرارزش
C00989,269,4,10178515.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00990,167,4,6179708.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00991,123,7,13172818.0,0,مشتریان عادی / کم‌تراکنش
C00992,170,4,10783273.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00993,308,6,17184865.0,0,مشتریان عادی / کم‌تراکنش
C00994,18,4,8350848.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00995,168,11,18640103.0,3,مشتریان وفادار پرارزش
C00996,149,7,15804052.0,0,مشتریان عادی / کم‌تراکنش
C00997,48,9,21320834.0,0,مشتریان عادی / کم‌تراکنش
C00998,233,4,16347173.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C00999,520,4,7742840.0,2,مشتریان در خطر ریزش
C01000,100,5,10905268.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01001,144,5,14106359.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01002,73,7,10881986.0,0,مشتریان عادی / کم‌تراکنش
C01003,130,10,26278330.0,3,مشتریان وفادار پرارزش
C01004,187,5,11673749.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01005,18,6,20243031.0,0,مشتریان عادی / کم‌تراکنش
C01006,44,6,10714847.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01007,819,7,12031927.0,2,مشتریان در خطر ریزش
C01008,421,3,6449157.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01009,320,6,15929187.0,0,مشتریان عادی / کم‌تراکنش
C01010,178,13,41939400.0,3,مشتریان وفادار پرارزش
C01011,211,8,24030794.0,0,مشتریان عادی / کم‌تراکنش
C01012,262,4,8600032.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01013,85,3,11356955.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01014,97,11,26331992.0,3,مشتریان وفادار پرارزش
C01015,71,11,25434629.0,3,مشتریان وفادار پرارزش
C01016,188,8,18559350.0,0,مشتریان عادی / کم‌تراکنش
C01017,129,8,16803311.0,0,مشتریان عادی / کم‌تراکنش
C01018,87,7,18202003.0,0,مشتریان عادی / کم‌تراکنش
C01019,212,11,37054819.0,3,مشتریان وفادار پرارزش
C01020,902,2,6357909.0,2,مشتریان در خطر ریزش
C01021,126,4,15496724.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01022,42,7,24787742.0,0,مشتریان عادی / کم‌تراکنش
C01023,171,4,2525644.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01024,345,9,16358033.0,0,مشتریان عادی / کم‌تراکنش
C01025,237,6,14273682.0,0,مشتریان عادی / کم‌تراکنش
C01026,182,7,14553497.0,0,مشتریان عادی / کم‌تراکنش
C01027,169,5,8810351.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01028,142,4,4648276.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01029,86,7,9382776.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01030,199,5,8815282.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01031,77,3,5978372.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01032,103,10,19003708.0,0,مشتریان عادی / کم‌تراکنش
C01033,40,6,18622998.0,0,مشتریان عادی / کم‌تراکنش
C01034,54,9,12528111.0,0,مشتریان عادی / کم‌تراکنش
C01035,90,7,19535139.0,0,مشتریان عادی / کم‌تراکنش
C01036,24,8,19349206.0,0,مشتریان عادی / کم‌تراکنش
C01037,408,9,15294115.0,0,مشتریان عادی / کم‌تراکنش
C01038,324,6,14536814.0,0,مشتریان عادی / کم‌تراکنش
C01039,1121,3,11061611.0,2,مشتریان در خطر ریزش
C01040,15,3,4302840.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01041,43,9,17487343.0,0,مشتریان عادی / کم‌تراکنش
C01042,249,8,21928557.0,0,مشتریان عادی / کم‌تراکنش
C01043,85,12,34897341.0,3,مشتریان وفادار پرارزش
C01044,212,7,20364715.0,0,مشتریان عادی / کم‌تراکنش
C01046,115,9,17120589.0,0,مشتریان عادی / کم‌تراکنش
C01047,866,4,14941242.0,2,مشتریان در خطر ریزش
C01048,23,8,15217146.0,0,مشتریان عادی / کم‌تراکنش
C01049,36,12,35230399.0,3,مشتریان وفادار پرارزش
C01050,103,5,11970182.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01051,258,9,26526174.0,3,مشتریان وفادار پرارزش
C01052,9,9,19958013.0,0,مشتریان عادی / کم‌تراکنش
C01053,23,5,12491091.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01054,316,6,12493363.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01055,214,8,20093730.0,0,مشتریان عادی / کم‌تراکنش
C01056,187,9,17576370.0,0,مشتریان عادی / کم‌تراکنش
C01057,19,7,11321283.0,0,مشتریان عادی / کم‌تراکنش
C01058,164,11,30366189.0,3,مشتریان وفادار پرارزش
C01059,50,8,14657737.0,0,مشتریان عادی / کم‌تراکنش
C01060,269,1,3655166.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01061,13,8,13787070.0,0,مشتریان عادی / کم‌تراکنش
C01062,264,9,23552883.0,3,مشتریان وفادار پرارزش
C01063,28,11,27972314.0,3,مشتریان وفادار پرارزش
C01064,260,4,8369431.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01065,0,8,12613930.0,0,مشتریان عادی / کم‌تراکنش
C01066,471,6,17002634.0,2,مشتریان در خطر ریزش
C01067,12,9,13489878.0,0,مشتریان عادی / کم‌تراکنش
C01068,139,7,16819370.0,0,مشتریان عادی / کم‌تراکنش
C01069,19,10,28402861.0,3,مشتریان وفادار پرارزش
C01070,60,7,12299847.0,0,مشتریان عادی / کم‌تراکنش
C01071,481,4,15335409.0,2,مشتریان در خطر ریزش
C01072,142,5,9256719.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01073,23,7,5161440.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01074,6,12,28159815.0,3,مشتریان وفادار پرارزش
C01075,56,9,31823056.0,3,مشتریان وفادار پرارزش
C01076,196,7,19310197.0,0,مشتریان عادی / کم‌تراکنش
C01077,209,4,13337615.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01078,8,14,36927926.0,3,مشتریان وفادار پرارزش
C01079,659,2,3265477.0,2,مشتریان در خطر ریزش
C01080,344,8,12327535.0,0,مشتریان عادی / کم‌تراکنش
C01081,91,3,5595346.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01082,484,7,17478770.0,0,مشتریان عادی / کم‌تراکنش
C01083,346,5,11179995.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01084,612,5,11691088.0,2,مشتریان در خطر ریزش
C01085,302,8,12330186.0,0,مشتریان عادی / کم‌تراکنش
C01086,608,5,12055235.0,2,مشتریان در خطر ریزش
C01087,241,6,18256873.0,0,مشتریان عادی / کم‌تراکنش
C01088,196,8,18136120.0,0,مشتریان عادی / کم‌تراکنش
C01089,330,3,7008645.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01090,320,8,17071950.0,0,مشتریان عادی / کم‌تراکنش
C01091,19,4,8161352.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01092,153,4,7706139.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01093,489,6,10664297.0,2,مشتریان در خطر ریزش
C01094,650,4,7114588.0,2,مشتریان در خطر ریزش
C01095,211,10,28622079.0,3,مشتریان وفادار پرارزش
C01096,21,5,7098579.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01097,107,15,44744005.0,3,مشتریان وفادار پرارزش
C01098,587,6,7908011.0,2,مشتریان در خطر ریزش
C01099,766,2,7319990.0,2,مشتریان در خطر ریزش
C01100,46,6,11091094.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01101,92,9,20602872.0,0,مشتریان عادی / کم‌تراکنش
C01102,144,6,10590637.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01103,310,5,9417749.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01104,115,13,32113606.0,3,مشتریان وفادار پرارزش
C01105,468,12,31662576.0,3,مشتریان وفادار پرارزش
C01106,244,7,14312237.0,0,مشتریان عادی / کم‌تراکنش
C01107,24,6,14246522.0,0,مشتریان عادی / کم‌تراکنش
C01108,83,6,18047249.0,0,مشتریان عادی / کم‌تراکنش
C01109,417,8,16848089.0,0,مشتریان عادی / کم‌تراکنش
C01110,335,5,16609590.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01111,199,11,27995703.0,3,مشتریان وفادار پرارزش
C01112,31,5,7351754.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01113,326,11,32755576.0,3,مشتریان وفادار پرارزش
C01114,158,11,24799392.0,3,مشتریان وفادار پرارزش
C01115,166,4,9557013.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01116,23,5,13375029.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01117,5,11,37000833.0,3,مشتریان وفادار پرارزش
C01118,184,8,26654810.0,3,مشتریان وفادار پرارزش
C01119,368,3,8749738.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01120,735,5,10164768.0,2,مشتریان در خطر ریزش
C01121,23,12,34986675.0,3,مشتریان وفادار پرارزش
C01122,28,9,19861646.0,0,مشتریان عادی / کم‌تراکنش
C01123,102,9,18744958.0,0,مشتریان عادی / کم‌تراکنش
C01124,259,5,22410938.0,0,مشتریان عادی / کم‌تراکنش
C01125,101,6,12622427.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01126,61,3,9867468.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01127,71,4,5569367.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01128,144,4,4863937.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01129,36,7,21098988.0,0,مشتریان عادی / کم‌تراکنش
C01130,304,4,10012106.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01131,152,6,18256168.0,0,مشتریان عادی / کم‌تراکنش
C01132,38,3,8284667.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01133,121,10,29926710.0,3,مشتریان وفادار پرارزش
C01134,189,11,31657636.0,3,مشتریان وفادار پرارزش
C01135,180,10,27879418.0,3,مشتریان وفادار پرارزش
C01136,62,8,13765751.0,0,مشتریان عادی / کم‌تراکنش
C01137,64,5,7883788.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01138,379,6,12660622.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01139,577,2,5341521.0,2,مشتریان در خطر ریزش
C01140,5,10,27327542.0,3,مشتریان وفادار پرارزش
C01141,33,7,22494304.0,0,مشتریان عادی / کم‌تراکنش
C01142,62,7,14762827.0,0,مشتریان عادی / کم‌تراکنش
C01143,266,7,10262337.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01144,40,8,17936591.0,0,مشتریان عادی / کم‌تراکنش
C01145,170,3,2630645.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01146,23,12,20265838.0,3,مشتریان وفادار پرارزش
C01147,98,9,16195962.0,0,مشتریان عادی / کم‌تراکنش
C01148,88,7,20786263.0,0,مشتریان عادی / کم‌تراکنش
C01149,1086,2,6375453.0,2,مشتریان در خطر ریزش
C01150,174,9,25045972.0,3,مشتریان وفادار پرارزش
C01151,94,4,6483194.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01152,53,9,23732255.0,3,مشتریان وفادار پرارزش
C01153,32,8,20425167.0,0,مشتریان عادی / کم‌تراکنش
C01154,11,13,32235441.0,3,مشتریان وفادار پرارزش
C01155,104,7,16450433.0,0,مشتریان عادی / کم‌تراکنش
C01156,237,6,9622380.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01157,107,10,24492151.0,3,مشتریان وفادار پرارزش
C01158,65,8,17824774.0,0,مشتریان عادی / کم‌تراکنش
C01159,109,7,17886617.0,0,مشتریان عادی / کم‌تراکنش
C01160,1,8,18075943.0,0,مشتریان عادی / کم‌تراکنش
C01161,394,7,19915641.0,0,مشتریان عادی / کم‌تراکنش
C01162,172,7,12405706.0,0,مشتریان عادی / کم‌تراکنش
C01163,52,4,7839091.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01164,88,7,14933846.0,0,مشتریان عادی / کم‌تراکنش
C01165,98,5,18402588.0,0,مشتریان عادی / کم‌تراکنش
C01166,106,7,18387764.0,0,مشتریان عادی / کم‌تراکنش
C01167,108,6,18001476.0,0,مشتریان عادی / کم‌تراکنش
C01168,51,5,11345338.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01169,438,7,22211429.0,0,مشتریان عادی / کم‌تراکنش
C01170,465,5,2839787.0,2,مشتریان در خطر ریزش
C01171,130,7,12714474.0,0,مشتریان عادی / کم‌تراکنش
C01172,184,7,11442129.0,0,مشتریان عادی / کم‌تراکنش
C01173,73,5,11479220.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01174,206,3,8244321.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01175,262,4,9772049.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01176,137,7,18027582.0,0,مشتریان عادی / کم‌تراکنش
C01177,62,5,11652969.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01178,109,10,22333935.0,3,مشتریان وفادار پرارزش
C01179,557,11,23833742.0,3,مشتریان وفادار پرارزش
C01180,3,2,7355285.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01181,48,8,20141025.0,0,مشتریان عادی / کم‌تراکنش
C01182,574,8,14650558.0,2,مشتریان در خطر ریزش
C01183,34,5,10021874.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01184,108,9,30191940.0,3,مشتریان وفادار پرارزش
C01185,669,8,20451521.0,2,مشتریان در خطر ریزش
