CustomerID,Purchases,TotalSpend,AvgOrder,FirstPurchase,LastPurchase,CLV
C00711,6,15074647.0,2512441.1666666665,1400-01-02,1405-02-08,22611970.5
C00712,6,9353640.0,1558940.0,1400-01-07,1404-10-11,14030460.0
C00713,4,10567884.0,2641971.0,1400-05-30,1404-11-13,15851826.0
C00714,7,18835851.0,2690835.8571428573,1400-08-24,1405-06-17,28253776.5
C00715,5,7552573.0,1510514.6,1400-03-26,1405-06-21,11328859.5
C00716,11,20119283.0,1829025.7272727273,1402-01-09,1405-03-28,30178924.5
C00717,7,19710187.0,2815741.0,1401-04-16,1404-12-01,29565280.5
C00718,4,10967077.0,2741769.25,1400-09-28,1403-05-25,16450615.5
C00719,6,17436125.0,2906020.8333333335,1401-02-13,1405-05-23,26154187.5
C00720,7,12856371.0,1836624.4285714286,1400-05-26,1405-05-14,19284556.5
C00721,7,15152873.0,2164696.1428571427,1400-01-26,1404-08-12,22729309.5
C00722,10,28883794.0,2888379.4,1400-10-20,1405-05-29,43325691.0
C00723,8,27578663.0,3447332.875,1401-08-30,1404-12-25,41367994.5
C00724,9,20785875.0,2309541.6666666665,1400-05-23,1405-03-07,31178812.5
C00725,8,22502413.0,2812801.625,1400-01-07,1404-11-09,33753619.5
C00726,2,5702849.0,2851424.5,1400-09-16,1403-08-10,8554273.5
C00727,7,17752615.0,2536087.8571428573,1400-02-22,1405-02-12,26628922.5
C00728,9,20868414.0,2318712.6666666665,1401-02-25,1405-04-21,31302621.0
C00729,5,14496688.0,2899337.6,1401-04-18,1403-10-09,21745032.0
C00730,3,5627162.0,1875720.6666666667,1400-07-01,1405-05-27,8440743.0
C00731,4,11264467.0,2816116.75,1401-05-01,1405-05-20,16896700.5
C00732,10,17429738.0,1742973.8,1400-04-24,1405-01-29,26144607.0
C00733,10,15060666.0,1506066.6,1401-02-12,1405-03-13,22590999.0
C00734,7,19501433.0,2785919.0,1401-05-26,1404-06-06,29252149.5
C00735,7,22405283.0,3200754.714285714,1400-11-27,1405-03-19,33607924.5
C00736,6,10996601.0,1832766.8333333333,1401-03-21,1405-04-06,16494901.5
C00737,8,14528066.0,1816008.25,1401-06-12,1405-02-28,21792099.0
C00738,2,3368384.0,1684192.0,1400-04-07,1404-12-01,5052576.0
C00739,3,9311181.0,3103727.0,1401-08-29,1404-05-01,13966771.5
C00740,5,10040838.0,2008167.6,1400-02-11,1403-12-04,15061257.0
C00741,4,4068514.0,1017128.5,1402-03-12,1404-02-05,6102771.0
C00742,5,10171339.0,2034267.8,1400-12-28,1404-03-09,15257008.5
C00743,6,11278106.0,1879684.3333333333,1401-01-12,1404-07-07,16917159.0
C00744,6,8542558.0,1423759.6666666667,1401-08-17,1404-06-03,12813837.0
C00745,10,21252713.0,2125271.3,1401-01-30,1405-03-04,31879069.5
C00746,6,14254645.0,2375774.1666666665,1400-04-26,1405-03-24,21381967.5
C00747,6,18865091.0,3144181.8333333335,1400-07-13,1404-07-28,28297636.5
C00748,10,23403034.0,2340303.4,1400-02-25,1404-10-02,35104551.0
C00749,4,7689520.0,1922380.0,1400-11-09,1405-03-06,11534280.0
C00750,7,23120134.0,3302876.285714286,1400-05-16,1405-04-19,34680201.0
C00751,5,10957055.0,2191411.0,1402-12-08,1405-04-15,16435582.5
C00752,7,17494821.0,2499260.1428571427,1401-02-17,1404-04-01,26242231.5
C00753,8,20577818.0,2572227.25,1401-01-23,1404-10-08,30866727.0
C00754,9,20360583.0,2262287.0,1400-03-14,1405-02-11,30540874.5
C00755,4,7105524.0,1776381.0,1400-09-11,1404-06-28,10658286.0
C00756,12,27993150.0,2332762.5,1400-12-15,1404-12-04,41989725.0
C00757,8,14812619.0,1851577.375,1402-07-08,1405-06-21,22218928.5
C00758,6,18323813.0,3053968.8333333335,1400-06-16,1405-05-31,27485719.5
C00759,3,8546209.0,2848736.3333333335,1402-08-11,1404-05-31,12819313.5
C00760,6,7185815.0,1197635.8333333333,1401-01-01,1405-04-03,10778722.5
C00761,8,18400680.0,2300085.0,1400-07-10,1403-10-20,27601020.0
C00762,7,15438289.0,2205469.8571428573,1401-10-02,1405-01-01,23157433.5
C00763,11,38780058.0,3525459.8181818184,1400-04-23,1405-06-20,58170087.0
C00764,3,7230369.0,2410123.0,1401-04-05,1405-04-22,10845553.5
C00765,3,5068542.0,1689514.0,1401-04-21,1403-07-10,7602813.0
C00766,7,16641496.0,2377356.5714285714,1400-11-01,1405-01-02,24962244.0
C00767,7,19522175.0,2788882.1428571427,1400-09-21,1404-07-02,29283262.5
C00768,7,13773869.0,1967695.5714285714,1401-02-25,1404-12-11,20660803.5
C00769,9,18481918.0,2053546.4444444445,1401-04-06,1405-06-13,27722877.0
C00770,7,15555151.0,2222164.4285714286,1400-02-05,1404-03-18,23332726.5
C00771,5,14111548.0,2822309.6,1400-07-14,1404-11-21,21167322.0
C00772,12,23461058.0,1955088.1666666667,1400-03-10,1405-02-27,35191587.0
C00773,4,7126117.0,1781529.25,1400-11-07,1405-01-07,10689175.5
C00774,6,15605964.0,2600994.0,1401-02-19,1405-02-27,23408946.0
C00775,7,15883415.0,2269059.285714286,1400-11-26,1405-02-27,23825122.500000004
C00776,8,18250731.0,2281341.375,1400-06-04,1404-09-24,27376096.5
C00777,7,11259859.0,1608551.2857142857,1400-08-08,1404-04-01,16889788.5
C00778,6,10615954.0,1769325.6666666667,1400-03-04,1405-06-18,15923931.0
C00779,6,11338450.0,1889741.6666666667,1400-03-18,1404-11-09,17007675.0
C00780,7,21708473.0,3101210.4285714286,1400-06-20,1405-06-08,32562709.5
C00781,6,19138172.0,3189695.3333333335,1401-09-17,1404-10-10,28707258.0
C00782,8,22105422.0,2763177.75,1400-03-06,1405-01-02,33158133.0
C00783,12,23886121.0,1990510.0833333333,1400-04-04,1405-05-24,35829181.5
C00784,9,24536969.0,2726329.888888889,1400-05-06,1404-12-17,36805453.5
C00785,6,14054661.0,2342443.5,1401-02-26,1404-03-30,21081991.5
C00786,4,10647846.0,2661961.5,1400-07-07,1403-12-11,15971769.0
C00787,6,12677799.0,2112966.5,1400-06-05,1404-04-02,19016698.5
C00788,8,12809859.0,1601232.375,1400-02-07,1405-05-28,19214788.5
C00789,5,14107645.0,2821529.0,1401-04-11,1404-06-19,21161467.5
C00790,4,12322905.0,3080726.25,1400-09-04,1404-01-04,18484357.5
C00791,4,11724851.0,2931212.75,1400-09-19,1405-01-27,17587276.5
C00792,10,24811726.0,2481172.6,1400-08-07,1404-12-28,37217589.0
C00793,8,25187672.0,3148459.0,1401-05-16,1405-03-31,37781508.0
C00794,3,4723576.0,1574525.3333333333,1403-01-05,1404-10-14,7085364.0
C00795,9,30475643.0,3386182.5555555555,1402-02-12,1405-06-28,45713464.5
C00796,8,18395346.0,2299418.25,1400-08-13,1405-04-16,27593019.0
C00797,5,16365760.0,3273152.0,1400-09-09,1404-07-01,24548640.0
C00798,3,6961060.0,2320353.3333333335,1401-11-12,1404-06-13,10441590.0
C00799,9,20654684.0,2294964.888888889,1400-11-04,1405-06-19,30982026.0
C00800,2,5085926.0,2542963.0,1403-07-29,1404-04-11,7628889.0
C00801,8,21622632.0,2702829.0,1400-10-10,1405-03-07,32433948.0
C00802,5,10726217.0,2145243.4,1401-02-09,1403-05-20,16089325.5
C00803,7,21748381.0,3106911.5714285714,1400-02-24,1405-02-04,32622571.5
C00804,10,23477429.0,2347742.9,1400-06-21,1404-09-04,35216143.5
C00805,6,11892613.0,1982102.1666666667,1400-01-01,1405-04-14,17838919.5
C00806,5,12517636.0,2503527.2,1401-04-24,1404-10-09,18776454.0
C00807,7,18491513.0,2641644.714285714,1400-08-26,1405-02-06,27737269.5
C00808,7,16887331.0,2412475.8571428573,1400-02-11,1403-10-16,25330996.5
C00809,11,33620527.0,3056411.5454545454,1400-07-29,1404-10-22,50430790.5
C00810,9,22093490.0,2454832.222222222,1400-06-27,1404-11-12,33140235.0
C00811,6,17379189.0,2896531.5,1400-09-07,1405-02-28,26068783.5
C00812,10,31547365.0,3154736.5,1400-09-04,1405-05-27,47321047.5
C00813,5,11432423.0,2286484.6,1400-01-20,1404-12-24,17148634.5
C00814,8,24345393.0,3043174.125,1401-03-18,1405-05-24,36518089.5
C00815,4,6674672.0,1668668.0,1402-02-23,1405-05-02,10012008.0
C00816,9,18766690.0,2085187.7777777778,1400-01-03,1403-05-28,28150035.0
C00817,10,22777536.0,2277753.6,1400-06-15,1404-12-03,34166304.0
C00818,7,11774309.0,1682044.142857143,1401-06-08,1405-05-18,17661463.5
C00819,7,13157434.0,1879633.4285714286,1400-11-26,1403-12-30,19736151.0
C00820,8,20259532.0,2532441.5,1401-12-07,1404-09-16,30389298.0
C00821,4,4496788.0,1124197.0,1400-12-07,1404-05-02,6745182.0
C00822,5,17232943.0,3446588.6,1402-04-25,1404-07-20,25849414.5
C00823,6,21036011.0,3506001.8333333335,1400-01-03,1405-05-19,31554016.5
C00824,4,10351375.0,2587843.75,1402-03-27,1405-01-20,15527062.5
C00825,5,13140301.0,2628060.2,1400-05-22,1405-02-19,19710451.5
C00826,8,15766863.0,1970857.875,1400-01-21,1405-03-18,23650294.5
C00827,5,7412645.0,1482529.0,1401-10-04,1405-05-20,11118967.5
C00828,8,17747791.0,2218473.875,1400-01-26,1405-06-04,26621686.5
C00829,9,19977765.0,2219751.6666666665,1400-01-11,1405-04-17,29966647.5
C00830,8,23318565.0,2914820.625,1400-02-31,1404-12-15,34977847.5
C00831,5,13561350.0,2712270.0,1400-10-30,1405-05-18,20342025.0
C00832,5,15798593.0,3159718.6,1400-01-01,1403-03-28,23697889.5
C00833,7,13938476.0,1991210.857142857,1400-01-13,1404-08-08,20907714.0
C00834,5,6317689.0,1263537.8,1401-01-01,1405-02-01,9476533.5
C00835,3,4255855.0,1418618.3333333333,1402-02-07,1404-12-28,6383782.5
C00836,3,7531774.0,2510591.3333333335,1401-12-19,1405-05-20,11297661.0
C00837,10,24618790.0,2461879.0,1400-11-06,1405-06-11,36928185.0
C00838,3,5138551.0,1712850.3333333333,1400-04-07,1404-04-07,7707826.5
C00839,5,11564232.0,2312846.4,1400-09-16,1405-04-19,17346348.0
C00840,6,10633740.0,1772290.0,1400-10-22,1404-03-29,15950610.0
C00841,9,27548901.0,3060989.0,1400-07-21,1405-06-25,41323351.5
C00842,5,19565003.0,3913000.6,1400-01-02,1404-05-01,29347504.5
C00843,5,8004660.0,1600932.0,1402-11-18,1405-05-21,12006990.0
C00844,6,14925601.0,2487600.1666666665,1400-02-19,1404-08-04,22388401.5
C00845,7,10488202.0,1498314.5714285714,1400-05-16,1403-06-18,15732303.0
C00846,6,16561071.0,2760178.5,1400-01-14,1405-04-06,24841606.5
C00847,3,8064774.0,2688258.0,1401-09-25,1404-09-07,12097161.0
C00848,10,16096088.0,1609608.8,1401-01-18,1405-02-27,24144132.0
C00849,7,14312963.0,2044709.0,1400-07-10,1405-06-20,21469444.5
C00850,6,10463789.0,1743964.8333333333,1400-01-11,1405-03-07,15695683.5
C00851,6,14922688.0,2487114.6666666665,1402-03-21,1404-10-03,22384032.0
C00852,4,7974756.0,1993689.0,1400-03-04,1404-03-06,11962134.0
C00853,1,317007.0,317007.0,1404-12-11,1404-12-11,475510.5
C00854,3,6538387.0,2179462.3333333335,1402-07-24,1405-06-31,9807580.5
C00855,7,21791892.0,3113127.4285714286,1400-09-19,1405-02-14,32687838.0
C00856,9,23279810.0,2586645.5555555555,1400-04-08,1405-03-06,34919715.0
C00857,2,3077052.0,1538526.0,1400-10-30,1402-12-20,4615578.0
C00858,9,19029660.0,2114406.6666666665,1401-06-15,1404-11-25,28544490.0
C00859,4,5245249.0,1311312.25,1401-12-22,1404-10-01,7867873.5
C00860,7,13519549.0,1931364.142857143,1400-04-20,1405-02-04,20279323.5
C00861,13,29850430.0,2296186.923076923,1400-01-29,1405-06-09,44775645.0
C00862,7,10793514.0,1541930.5714285714,1400-02-08,1405-06-15,16190271.0
C00863,7,13585223.0,1940746.142857143,1400-05-12,1404-02-25,20377834.5
C00864,4,9337070.0,2334267.5,1401-10-28,1404-11-24,14005605.0
C00865,5,13790171.0,2758034.2,1401-09-14,1405-02-30,20685256.5
C00866,5,4425038.0,885007.6,1402-03-21,1405-01-11,6637557.0
C00867,4,11537771.0,2884442.75,1402-02-08,1405-03-12,17306656.5
C00868,6,10985439.0,1830906.5,1401-12-14,1404-10-26,16478158.5
C00869,11,22631230.0,2057384.5454545454,1400-05-09,1405-05-21,33946845.0
C00870,5,17856024.0,3571204.8,1402-06-13,1405-05-15,26784036.0
C00871,11,27757906.0,2523446.0,1400-01-03,1405-02-28,41636859.0
C00872,7,14517888.0,2073984.0,1401-08-09,1403-07-30,21776832.0
C00873,8,13901703.0,1737712.875,1402-07-30,1405-06-29,20852554.5
C00874,10,17600083.0,1760008.3,1402-04-24,1404-11-11,26400124.5
C00875,5,6180082.0,1236016.4,1400-02-22,1405-04-12,9270123.0
C00876,4,6533881.0,1633470.25,1403-01-26,1405-06-15,9800821.5
C00877,10,21874926.0,2187492.6,1400-04-03,1405-03-25,32812389.0
C00878,10,27641811.0,2764181.1,1400-01-26,1404-11-11,41462716.5
C00879,1,1895753.0,1895753.0,1402-10-05,1402-10-05,2843629.5
C00880,10,15338180.0,1533818.0,1400-01-02,1404-11-13,23007270.0
C00881,5,13075130.0,2615026.0,1400-03-01,1405-04-29,19612695.0
C00882,9,18882802.0,2098089.111111111,1400-10-17,1405-05-29,28324203.0
C00883,8,10988570.0,1373571.25,1401-04-23,1405-05-05,16482855.0
C00884,5,19040999.0,3808199.8,1401-10-20,1404-06-18,28561498.5
C00885,10,31665960.0,3166596.0,1400-05-18,1405-05-10,47498940.0
C00886,6,15601386.0,2600231.0,1401-01-10,1405-04-28,23402079.0
C00887,8,16927067.0,2115883.375,1400-09-21,1405-06-29,25390600.5
C00888,9,30691538.0,3410170.888888889,1401-06-26,1405-03-18,46037307.0
C00889,6,15145788.0,2524298.0,1400-09-17,1405-06-20,22718682.0
C00890,5,12882824.0,2576564.8,1400-10-20,1405-01-01,19324236.0
C00891,11,32176578.0,2925143.4545454546,1400-06-27,1404-10-22,48264867.0
C00892,11,21467420.0,1951583.6363636365,1400-03-11,1405-02-10,32201130.0
C00893,8,14800342.0,1850042.75,1400-02-14,1405-05-04,22200513.0
C00894,9,27791330.0,3087925.5555555555,1400-08-17,1404-07-18,41686995.0
C00895,6,12031591.0,2005265.1666666667,1401-06-14,1405-04-19,18047386.5
C00896,5,9391442.0,1878288.4,1401-12-16,1404-07-08,14087163.0
C00897,10,21285894.0,2128589.4,1400-12-13,1405-03-13,31928841.0
C00898,8,14185263.0,1773157.875,1400-12-29,1403-10-28,21277894.5
C00899,3,8419303.0,2806434.3333333335,1401-11-10,1405-01-22,12628954.5
C00900,12,30096664.0,2508055.3333333335,1401-01-30,1404-09-11,45144996.0
C00901,10,22064963.0,2206496.3,1400-04-19,1405-03-31,33097444.5
C00902,12,27938273.0,2328189.4166666665,1400-03-08,1405-02-27,41907409.5
C00903,5,10105138.0,2021027.6,1400-04-10,1403-11-29,15157707.0
C00904,7,13596982.0,1942426.0,1400-09-20,1405-04-08,20395473.0
C00905,9,17556591.0,1950732.3333333333,1400-03-25,1405-01-09,26334886.5
C00906,2,4349653.0,2174826.5,1400-08-09,1402-08-15,6524479.5
C00907,8,15479019.0,1934877.375,1402-03-20,1405-03-04,23218528.5
C00908,4,8517914.0,2129478.5,1400-02-29,1403-10-25,12776871.0
C00909,10,21075673.0,2107567.3,1400-01-07,1404-08-08,31613509.5
C00910,2,2189228.0,1094614.0,1400-06-25,1401-05-18,3283842.0
C00911,10,20688554.0,2068855.4,1400-11-19,1404-11-25,31032831.0
C00912,6,17041440.0,2840240.0,1400-03-04,1404-06-31,25562160.0
C00913,6,14743341.0,2457223.5,1400-02-12,1405-06-17,22115011.5
C00914,7,17573686.0,2510526.5714285714,1400-08-10,1404-06-28,26360529.0
C00915,5,15699343.0,3139868.6,1401-04-31,1405-01-18,23549014.5
C00916,8,19692965.0,2461620.625,1400-06-12,1405-06-06,29539447.5
C00917,12,37331628.0,3110969.0,1400-03-29,1404-11-25,55997442.0
C00918,10,23472175.0,2347217.5,1400-05-08,1404-12-07,35208262.5
C00919,10,27419893.0,2741989.3,1400-02-04,1405-02-07,41129839.5
C00920,6,20528176.0,3421362.6666666665,1400-06-24,1405-03-15,30792264.0
C00921,8,22947428.0,2868428.5,1401-08-19,1405-04-20,34421142.0
C00922,4,8670496.0,2167624.0,1401-04-20,1404-12-27,13005744.0
C00923,4,8112847.0,2028211.75,1403-04-06,1405-01-27,12169270.5
C00924,2,5397881.0,2698940.5,1401-12-07,1402-09-21,8096821.5
C00925,11,26031101.0,2366463.727272727,1400-01-22,1404-08-06,39046651.49999999
C00926,9,15272095.0,1696899.4444444445,1400-02-17,1405-05-14,22908142.5
C00927,7,12390330.0,1770047.142857143,1401-01-24,1405-03-15,18585495.0
C00928,3,3196831.0,1065610.3333333333,1402-12-18,1404-07-16,4795246.5
C00929,5,15020915.0,3004183.0,1400-03-31,1405-01-03,22531372.5
C00930,8,15158420.0,1894802.5,1401-06-03,1405-06-06,22737630.0
C00931,5,12915687.0,2583137.4,1401-05-15,1405-01-08,19373530.5
C00932,8,21644195.0,2705524.375,1400-01-08,1405-04-14,32466292.5
C00933,3,4534808.0,1511602.6666666667,1401-08-12,1405-05-26,6802212.0
C00934,7,21547275.0,3078182.1428571427,1400-02-23,1405-06-29,32320912.5
C00935,10,23627621.0,2362762.1,1400-01-15,1404-11-24,35441431.5
C00936,11,18590699.0,1690063.5454545454,1400-03-07,1405-04-31,27886048.5
C00937,5,13315862.0,2663172.4,1400-03-15,1404-11-08,19973793.0
C00938,6,14417636.0,2402939.3333333335,1400-08-11,1405-02-03,21626454.0
C00939,7,12904742.0,1843534.5714285714,1400-08-22,1404-10-27,19357113.0
C00940,6,14374780.0,2395796.6666666665,1402-07-20,1405-06-25,21562170.0
C00941,8,17159077.0,2144884.625,1401-07-12,1405-06-12,25738615.5
C00942,6,8913139.0,1485523.1666666667,1401-01-21,1404-07-21,13369708.5
C00943,7,12094461.0,1727780.142857143,1400-07-26,1405-06-20,18141691.5
C00944,6,17582696.0,2930449.3333333335,1401-02-05,1405-02-14,26374044.0
C00946,12,23218420.0,1934868.3333333333,1400-07-02,1405-03-01,34827630.0
C00947,9,19604875.0,2178319.4444444445,1400-01-12,1405-06-20,29407312.5
C00948,8,22942907.0,2867863.375,1401-05-10,1405-04-08,34414360.5
C00949,10,27984034.0,2798403.4,1400-04-07,1405-05-01,41976051.0
C00950,9,27777835.0,3086426.111111111,1400-10-11,1405-03-08,41666752.5
C00951,8,22494274.0,2811784.25,1400-11-23,1405-06-02,33741411.0
C00952,9,25279502.0,2808833.5555555555,1400-04-27,1405-02-25,37919253.0
C00953,4,5992737.0,1498184.25,1402-06-19,1405-05-28,8989105.5
C00954,4,11247928.0,2811982.0,1402-03-15,1405-05-10,16871892.0
C00955,4,8735869.0,2183967.25,1401-06-13,1405-04-13,13103803.5
C00956,10,26918961.0,2691896.1,1400-02-10,1404-05-27,40378441.5
C00957,4,9155318.0,2288829.5,1400-12-01,1403-12-01,13732977.0
C00958,4,6454840.0,1613710.0,1400-07-04,1404-01-06,9682260.0
C00959,5,15699558.0,3139911.6,1401-08-22,1405-04-25,23549337.0
C00960,4,12967232.0,3241808.0,1400-03-14,1402-10-17,19450848.0
C00961,11,24604574.0,2236779.4545454546,1400-10-10,1405-05-13,36906861.0
C00962,5,10347918.0,2069583.6,1401-06-07,1405-03-23,15521877.0
C00963,6,14987170.0,2497861.6666666665,1400-04-10,1404-07-27,22480755.0
C00964,9,21440059.0,2382228.777777778,1400-02-11,1405-04-30,32160088.5
C00965,5,11621913.0,2324382.6,1401-04-22,1405-05-01,17432869.5
C00966,8,16415198.0,2051899.75,1400-01-29,1405-03-22,24622797.0
C00967,9,17168558.0,1907617.5555555555,1400-10-12,1405-04-11,25752837.0
C00968,13,38810248.0,2985403.6923076925,1400-09-24,1405-01-28,58215372.0
C00969,4,6128909.0,1532227.25,1401-10-27,1404-07-12,9193363.5
C00970,9,26643652.0,2960405.777777778,1402-02-30,1404-11-29,39965478.0
C00971,9,33001362.0,3666818.0,1401-03-06,1405-04-30,49502043.0
C00972,6,11246916.0,1874486.0,1400-01-30,1404-12-13,16870374.0
C00973,7,17561518.0,2508788.285714286,1400-01-30,1404-10-26,26342277.0
C00974,8,19015742.0,2376967.75,1400-08-24,1405-04-21,28523613.0
C00975,6,20551985.0,3425330.8333333335,1401-07-18,1404-08-19,30827977.5
C00976,10,16837043.0,1683704.3,1400-01-16,1404-06-19,25255564.5
C00977,14,28880733.0,2062909.5,1400-01-01,1405-03-31,43321099.5
C00978,8,25526210.0,3190776.25,1400-10-01,1403-07-05,38289315.0
C00979,2,3364490.0,1682245.0,1403-05-20,1405-05-14,5046735.0
C00980,8,17467684.0,2183460.5,1402-03-10,1405-01-16,26201526.0
C00981,8,16049002.0,2006125.25,1400-04-15,1405-03-19,24073503.0
C00982,11,21926809.0,1993346.2727272727,1400-06-06,1405-06-18,32890213.5
C00983,10,21333992.0,2133399.2,1400-01-08,1405-01-19,32000988.0
C00984,6,16675791.0,2779298.5,1400-08-13,1405-06-16,25013686.5
C00985,8,15844846.0,1980605.75,1402-05-01,1405-06-02,23767269.0
C00986,9,23181156.0,2575684.0,1401-04-10,1404-08-08,34771734.0
C00987,6,11388674.0,1898112.3333333333,1400-05-12,1403-05-27,17083011.0
C00988,13,28474977.0,2190382.846153846,1400-10-11,1405-03-27,42712465.5
C00989,4,10178515.0,2544628.75,1400-09-13,1404-10-06,15267772.5
C00990,4,6179708.0,1544927.0,1403-04-07,1405-01-19,9269562.0
C00991,7,13172818.0,1881831.142857143,1400-05-30,1405-03-01,19759227.0
C00992,4,10783273.0,2695818.25,1400-03-26,1405-01-16,16174909.5
C00993,6,17184865.0,2864144.1666666665,1400-12-28,1404-08-27,25777297.5
C00994,4,8350848.0,2087712.0,1401-10-04,1405-06-13,12526272.0
C00995,11,18640103.0,1694554.8181818181,1400-10-06,1405-01-18,27960154.5
C00996,7,15804052.0,2257721.714285714,1400-10-17,1405-02-06,23706077.999999996
C00997,9,21320834.0,2368981.5555555555,1402-01-11,1405-05-14,31981251.0
C00998,4,16347173.0,4086793.25,1401-08-17,1404-11-12,24520759.5
C00999,4,7742840.0,1935710.0,1402-11-13,1404-01-31,11614260.0
C01000,5,10905268.0,2181053.6,1403-02-19,1405-03-24,16357902.0
C01001,5,14106359.0,2821271.8,1402-04-11,1405-02-11,21159538.5
C01002,7,10881986.0,1554569.4285714286,1400-06-09,1405-04-20,16322979.0
C01003,10,26278330.0,2627833.0,1400-07-18,1405-02-25,39417495.0
C01004,5,11673749.0,2334749.8,1400-03-22,1404-12-28,17510623.5
C01005,6,20243031.0,3373838.5,1401-10-28,1405-06-13,30364546.5
C01006,6,10714847.0,1785807.8333333333,1401-01-17,1405-05-18,16072270.5
C01007,7,12031927.0,1718846.7142857143,1400-12-29,1403-04-05,18047890.5
C01008,3,6449157.0,2149719.0,1400-02-23,1404-05-06,9673735.5
C01009,6,15929187.0,2654864.5,1401-09-23,1404-08-15,23893780.5
C01010,13,41939400.0,3226107.6923076925,1400-07-19,1405-01-08,62909100.0
C01011,8,24030794.0,3003849.25,1400-05-27,1404-12-04,36046191.0
C01012,4,8600032.0,2150008.0,1400-05-30,1404-10-13,12900048.0
C01013,3,11356955.0,3785651.6666666665,1402-01-03,1405-04-08,17035432.5
C01014,11,26331992.0,2393817.4545454546,1400-08-26,1405-03-27,39497988.0
C01015,11,25434629.0,2312239.0,1400-04-21,1405-04-22,38151943.5
C01016,8,18559350.0,2319918.75,1401-05-03,1404-12-27,27839025.0
C01017,8,16803311.0,2100413.875,1402-02-28,1405-02-26,25204966.5
C01018,7,18202003.0,2600286.1428571427,1400-01-10,1405-04-06,27303004.5
C01019,11,37054819.0,3368619.909090909,1401-09-12,1404-12-03,55582228.5
C01020,2,6357909.0,3178954.5,1400-04-31,1403-01-15,9536863.5
C01021,4,15496724.0,3874181.0,1400-04-31,1405-02-29,23245086.0
C01022,7,24787742.0,3541106.0,1401-03-26,1405-05-20,37181613.0
C01023,4,2525644.0,631411.0,1402-02-17,1405-01-15,3788466.0
C01024,9,16358033.0,1817559.2222222222,1400-03-28,1404-07-20,24537049.5
C01025,6,14273682.0,2378947.0,1400-02-24,1404-11-08,21410523.0
C01026,7,14553497.0,2079071.0,1400-07-03,1405-01-04,21830245.5
C01027,5,8810351.0,1762070.2,1400-03-19,1405-01-17,13215526.5
C01028,4,4648276.0,1162069.0,1403-02-19,1405-02-13,6972414.0
C01029,7,9382776.0,1340396.5714285714,1400-12-17,1405-04-07,14074164.0
C01030,5,8815282.0,1763056.4,1400-03-19,1404-12-16,13222923.0
C01031,3,5978372.0,1992790.6666666667,1403-10-01,1405-04-16,8967558.0
C01032,10,19003708.0,1900370.8,1400-02-29,1405-03-21,28505562.0
C01033,6,18622998.0,3103833.0,1400-09-04,1405-05-22,27934497.0
C01034,9,12528111.0,1392012.3333333333,1401-03-02,1405-05-08,18792166.5
C01035,7,19535139.0,2790734.1428571427,1400-09-22,1405-04-03,29302708.5
C01036,8,19349206.0,2418650.75,1400-07-18,1405-06-07,29023809.0
C01037,9,15294115.0,1699346.111111111,1400-06-13,1404-05-19,22941172.5
C01038,6,14536814.0,2422802.3333333335,1400-06-15,1404-08-11,21805221.0
C01039,3,11061611.0,3687203.6666666665,1401-01-22,1402-06-06,16592416.5
C01040,3,4302840.0,1434280.0,1403-08-19,1405-06-16,6454260.0
C01041,9,17487343.0,1943038.111111111,1401-09-29,1405-05-19,26231014.5
C01042,8,21928557.0,2741069.625,1400-01-03,1404-10-26,32892835.5
C01043,12,34897341.0,2908111.75,1400-07-25,1405-04-08,52346011.5
C01044,7,20364715.0,2909245.0,1400-05-07,1404-12-03,30547072.5
C01046,9,17120589.0,1902287.6666666667,1400-01-19,1405-03-09,25680883.5
C01047,4,14941242.0,3735310.5,1400-01-03,1403-02-20,22411863.0
C01048,8,15217146.0,1902143.25,1400-08-17,1405-06-08,22825719.0
C01049,12,35230399.0,2935866.5833333335,1401-06-26,1405-05-26,52845598.5
C01050,5,11970182.0,2394036.4,1400-08-20,1405-03-21,17955273.0
C01051,9,26526174.0,2947352.6666666665,1400-04-11,1404-10-17,39789261.0
C01052,9,19958013.0,2217557.0,1401-10-21,1405-06-22,29937019.5
C01053,5,12491091.0,2498218.2,1401-04-14,1405-06-08,18736636.5
C01054,6,12493363.0,2082227.1666666667,1400-01-21,1404-08-19,18740044.5
C01055,8,20093730.0,2511716.25,1400-02-28,1404-12-01,30140595.0
C01056,9,17576370.0,1952930.0,1401-01-28,1404-12-28,26364555.0
C01057,7,11321283.0,1617326.142857143,1400-07-03,1405-06-12,16981924.5
C01058,11,30366189.0,2760562.6363636362,1400-03-12,1405-01-22,45549283.5
C01059,8,14657737.0,1832217.125,1400-08-21,1405-05-12,21986605.5
C01060,1,3655166.0,3655166.0,1404-10-06,1404-10-06,5482749.0
C01061,8,13787070.0,1723383.75,1401-04-09,1405-06-18,20680605.0
C01062,9,23552883.0,2616987.0,1400-07-19,1404-10-11,35329324.5
C01063,11,27972314.0,2542937.6363636362,1400-06-12,1405-06-03,41958471.0
C01064,4,8369431.0,2092357.75,1402-10-28,1404-10-15,12554146.5
C01065,8,12613930.0,1576741.25,1401-02-23,1405-06-31,18920895.0
C01066,6,17002634.0,2833772.3333333335,1400-06-20,1404-03-18,25503951.0
C01067,9,13489878.0,1498875.3333333333,1400-01-21,1405-06-19,20234817.0
C01068,7,16819370.0,2402767.1428571427,1400-04-13,1405-02-16,25229055.0
